0,1,2,3,4,5,6,7
15.142056882278023,2.5199543769361483,-6.26381187078923,3.3208661251637546,-2.0793212364290534,-3.1765406367480056,1.387319703350603,-2.4660277946704356
16.115816046407396,2.182441827038541,-5.09344959133158,4.64746766713975,-3.8309242004680413,-0.322213034009208,-0.7110936739603091,0.9106044993551299
18.66429804853294,4.737669020905707,-4.655336212115795,3.9440152832641413,-1.1043548952851967,-0.9026201336496135,2.2037043700980288,-2.6378595957880115
11.984550622985768,-8.85263338401069,-5.945200967554637,5.566383977121711,-4.710492524061743,3.854711102800991,-1.8571331985669914,-0.12520740311560397
9.070906823217825,-13.441045862510839,-2.768720800408579,2.6007404607735998,-0.08360797027318889,2.400659079302149,-2.8826459245125524,0.11758296523764886
18.276324003727915,0.9598824245736246,0.15658769121795668,2.37330579800281,2.886615654026196,-0.2953236241500271,-2.6248895382415958,-0.06462994077830475
14.844355467358366,-3.434835184712969,3.029543062987485,1.6083442810066373,3.0645176182057092,0.3774121789918936,-1.344782206938738,3.2463037889611726
10.088168839951177,-5.8300159441189585,3.4794654022523637,-0.10873285953262102,1.992836175064498,0.4645021894914868,1.5221371049632204,-1.9243074318859041
10.39617548503537,-3.4304302555738238,3.3578869309801433,-2.185446197949605,1.5485996893118052,-0.7955773502823683,3.7701126996944776,3.276561484724523
9.751237920573146,-1.9598981039286771,3.557702190215551,-5.395981979810374,1.73256335472563,1.5749961865257165,2.4165542873278016,0.33031186213086183
8.3230570804585,-1.9185443706994607,-0.07846124827137702,-8.041603968981738,0.4008291935438333,-0.18034371124361684,1.6544572765711993,-1.8099240052384455
4.4141333452353875,-1.4192783364988586,-4.565934879860599,-8.15023914719935,-3.2011154082256885,-0.9063261199272401,-1.8339562370378464,1.075496674804263
-3.9359095082794857,-2.3130088690672386,-2.870226104354857,-7.8603135874551695,-7.129333924316646,0.6575952038686088,-0.4177013896614267,4.525487890434313
-11.929562125343834,-11.626723993413274,-7.379245031918927,-5.954885075591885,3.4268012383575313,3.2733857496450915,-3.291105521924999,-1.6343357233789044
-6.071875275622666,2.3834170778672434,-7.971489125217852,2.2260940726959744,8.31316483001402,-1.047701802699332,-0.04586163292748824,1.8147736287721004
-8.50312095211798,-6.97241826247865,-7.506024011733102,1.8786366910823848,4.540394334794002,-0.012198286436182482,0.6635889329542513,1.361280743803252
-15.080554246504201,-12.425815016553873,-2.555813874423911,7.29556130570315,-2.0502811014839972,-3.9954094111523224,0.14266376279679116,-0.9737309433174954
-3.40091507889594,1.0244930195847446,-2.6199622534498253,1.669298717278214,6.923459405161987,-0.9288061432995083,0.43407556727230173,0.026328140144711853
0.9058579208497988,-4.165823150768748,-2.398971924535015,-7.673733383418225,2.4157162104445846,-3.250068501950463,0.6488026441524068,-0.811023673033005
-1.986474927763184,-2.1198014269964625,-6.5094510022206915,-3.3004256374055756,-1.218130609291094,0.01441976535320677,4.104410433094044,-1.957563048297215
-0.023939759067135746,15.629081913275217,4.946990991987531,0.777920313623042,0.9823150164089358,6.78128213015567,1.6921724455574467,-2.3337196245377076
-13.873812261639934,-1.7002601336253749,-5.266199100102195,1.1140588408078265,-3.1790031672196903,3.828130792019594,4.075891429860193,1.6759675194097388
-9.365342869302218,16.898676533317158,-12.90678788752406,2.9456398526112375,1.0822744668174225,1.2604797729959476,0.5138508136636522,1.5740165266096648
-15.87671603320803,-10.612036889646173,6.410339050588744,6.204971787288597,-2.4752865026463717,-0.4064637773687747,1.1518596853431669,-3.4090964109097452
-2.825209901064804,-8.829124367463182,16.13005301831919,0.8284876478031014,2.407621194770729,1.3774685412631669,2.182641656102836,1.9439597720163093
-1.4855041296949507,1.658936351831259,8.12809896445765,9.23559232448249,0.6462783643137948,1.4268987178288135,-1.0168776025824182,2.5486766599411412
6.08355669769112,6.673347695310628,9.402268687807105,-2.9252726700691305,1.090638699048371,-1.463618884779268,-2.5557096324392536,-1.298971751528477
-4.6170481754832675,0.45115345945038077,5.193637646234284,-3.3211106791236635,-0.07144183445790386,-0.624084714921507,-0.3071218389643764,-1.1267598617711403
-5.175284086659181,1.8585608900194712,4.605815387827049,-2.1214798802182075,-2.16847408826926,0.10481930110399162,0.6157972331438639,0.5748181472429101
-4.905032379536507,2.7932889836383388,1.9723077263179682,-1.3700241622868268,-1.2698739588442098,-1.3192254939008545,-1.4152122528343296,-0.21139481511552882
-6.944194060654751,3.4508364824739552,0.7642513658003368,-0.09686333909873557,0.6221072759880865,-1.5314706982368005,-2.084401540729163,-2.4752360473440076
-6.170675598979675,3.5791561341377305,1.1218450994921025,-0.9524854508133467,0.1584745962052591,-0.6195839870117477,0.5020064610909987,-1.9701479646699136
-6.297739492631752,5.720849798961255,1.526397563072101,-0.9377454904606968,-0.08085198317156694,1.1268526787587914,-2.6456874854134242,-0.3734563959635325
-6.129963767175275,7.558307059837973,1.1292180668515397,-0.32329358064051655,-0.016744807964559794,-2.4782349719455397,-2.5302414822275305,2.335500517780631
-4.785799499607106,6.12506625514843,0.9592553838154272,0.1318972745548542,-0.6502328518513694,1.1394603307099664,0.35035145520859684,-0.7843067701451583
-4.474388591407094,4.63215578371253,2.7443854934860594,-1.4364561099418693,-1.5861857080585118,-0.476875483174391,-1.2295346188270666,-1.0262422846480945
-4.150228456496136,2.368691962600565,2.93240104228582,-0.6321539134927789,-2.471372749018004,-0.13302202682678715,-1.8236060495033952,0.1400261349282425
-2.822137326843319,2.6281064758854256,2.7953125500713663,1.0177920820719961,-2.3297327745518404,-0.3027199868420427,-1.9834044597550806,-0.5756197382059437
-3.229066680324334,5.217620025560944,3.011322569744456,3.4011726110150313,-2.5284450213144494,-4.494644940259488,2.5685683248021007,2.5118642680459584
