0,1,2,3,4
17.71043214440992,-1.3210611289954803,-2.472862815337929,-2.0204769584315603,0.855192966125702
-15.818378484198455,-4.345793136590808,0.8265346713369617,-4.632894967592459,-3.750058207930465
15.424313348603519,-3.8919570400569112,-2.8225047682827946,0.0703690160528283,-0.7574399376148477
14.392336789418476,-5.100083478065912,-5.055373066350179,-1.0866447488078714,0.32751223361066234
13.482141305517118,-5.9244053516179,-4.538636579089815,-3.0762819364024185,1.6644713677037823
10.626763952776779,-6.475978830025562,-4.51889660991214,-3.484868391284685,-0.4505244147345565
7.290859734720024,-7.47803421193896,-2.8046973940089313,-1.9683964172699557,0.016784843794046322
4.241020204175564,-8.596599987564655,-0.35998516798095004,-1.1262330066378454,-1.9661336990574791
1.2885453892122838,-7.597899754005892,3.0033231625967245,-0.3435456062096285,-0.6473671645976716
-0.6920875231559329,-7.257502128738065,4.807416556440769,0.43944596532641866,0.13026766503740456
-3.549796428595173,-7.007179624938515,5.3159703675877,-0.7591893409367438,-0.1237757619727895
-2.4029213811107595,-5.0432632126217944,4.528785805346131,0.3180001981347391,1.77380171726336
-9.220453351608603,-4.4848001678210965,6.149853802482745,-0.6318139653182943,-0.9857509499873532
-7.692660528152255,-0.9290823638596595,4.876500862864042,-0.7603257859953153,0.7115800342628829
-7.075218919031162,3.0549634540361916,2.5501553074538004,-3.9249283348190342,1.8426851642218323
-2.656690275708737,-0.22049071861415825,-0.5403486531746406,-6.699205728954374,0.09523865346209956
-8.713671683513208,-3.0851989541907816,-0.9478218761757078,-0.04787389977391676,1.8287226033459354
20.57523970066319,-6.581080348695718,-1.3430060286217849,8.165615705910557,0.0035321219477522092
7.825590129978884,13.442588856946951,7.599046229843504,2.2795230456382183,-2.4220579037305083
9.934628634048046,5.83620515725946,8.097170845563276,-3.794155280868968,-0.052179407144095524
25.233403221274394,5.382124708187836,8.531761195524695,-1.499686504348563,1.2165965780991672
3.7747459991657455,4.33104523509734,11.353838721697096,3.4231887070022347,1.9060836334621984
8.074235876809963,-1.5952044749549323,-1.1765331934327965,0.11653011581662454,-3.243288517614708
-14.979886630660111,4.005457173948068,-2.0076960751244517,-1.7135803358582722,3.792487008784839
17.640618371950673,6.559071481055578,-5.81800899394866,5.2489696434195166,1.4579145901363464
-1.1590914414049895,5.0954355505453055,-4.132204990153204,1.4056285474291,-3.4289159314590525
3.312866044066122,14.94797991556653,-4.377746457664657,-4.385621200642054,-1.773173802487041
3.2082143933179115,14.26108276682956,-5.5641341920742375,-0.2144998385296808,-1.7522316743937563
-2.5402022915679714,2.78131743884942,-2.9212031231972078,5.736289717945725,0.9982935433042308
-13.407757207958426,-0.09617586874269524,-0.3658777589056612,1.507152997545417,3.9221942341390372
-15.076982303793333,-4.173561188723181,-2.0150039496589787,4.515552829086436,-2.098750738214952
-9.606772669865563,-6.387262854027897,-1.4755557327598083,3.7315472865065082,-0.3747801597996404
-12.558170850850091,0.1816444861362303,0.7814457821242811,4.61181945972168,-0.8142860548821811
-11.821588513556566,7.944467300804737,0.768661478939193,1.5388725986809646,0.20568181372689515
-5.812347675536717,4.7164816686337705,-6.337114796732501,-1.1282714269760923,5.084492917690541
-13.643099444563097,1.2402119877594755,-4.1199174486207335,-1.169083696610033,-0.48664974928719174
-12.759083669563173,0.7669074389501003,-3.8762005163582707,0.25365519108879564,-0.46056233454221185
-12.84909396571429,3.0456302041840075,0.40086539776512176,1.1054163469619958,-2.245607280668217
