0,1,2,3,4,5,6,7,8,9,10
18.49942644229946,-4.735779656949523,-4.468575369156421,-2.9918744171448624,2.7888519216079635,0.8389038594219613,1.6507655481502903,1.9542400299826614,1.308824113831716,-2.4959642913648046,0.8812941899197424
22.569117164089516,-3.719759315961206,-4.136609159490419,-1.8021399966048048,5.937401625520289,5.3519229663347065,-0.49981200362174794,-0.1901257812903152,-0.8306562982017256,3.5412966286817804,0.5364320703520269
21.616932806199706,-3.6550709363678586,-3.6515480088892858,-4.849090404105928,2.9184011715746414,-1.060620907243019,-0.3865629953064382,1.3535323068468337,1.0218243626782897,-2.3323818614140395,-2.067294746280254
20.925138660130948,-3.0536204203874315,-4.8864372545025025,-4.878122057873491,1.7202346445103693,-1.1151359988298304,0.6178941592381435,0.045363003652914013,0.36029427890602983,-0.8316254768925211,-0.4222081115923505
23.077961381315234,-1.7238597583035364,-4.438274776130765,-3.8007704433757326,3.151075941798635,0.7182734392379281,-2.449250178440229,1.051495689513475,0.762947235251695,-0.7388941769926647,-3.357832238358478
22.5102844200607,-3.1866401434258775,-3.7258135385888256,-2.641913536320167,-0.8696221709561747,-0.6908479393093211,2.4491955758143185,0.16484175211171978,-0.3718518485407278,0.3599172242797546,0.7800840149714611
19.608833078934254,-5.682653919588537,-2.6173012211795763,-2.914648408318321,-2.2427977544443634,0.49942084075537957,1.8895069114442578,-0.3941319868825674,-0.9951646320944463,3.5703216514741873,0.8132321552739749
18.28890543660261,-7.542248577057071,0.259088232169999,-2.970226832586839,-2.329970243776161,1.1518190231844732,-4.329776925803614,-1.4105644757959324,-0.9680639017842564,1.3255889746429907,0.8037852795900537
20.770631982910757,-3.5916498397229524,5.562647333289153,-4.65349991098593,-1.2523243995846736,2.2701667946920043,0.3184823291905177,-1.8273922388146533,1.077699671618256,-2.091724947260528,0.2747745732443889
20.394091469776594,15.732205356149015,7.035805746955256,-2.494863630408905,-3.1707122233254736,1.0251988197598518,-0.395837270107839,1.595256889595146,0.4848622171216704,-0.699510423351129,1.5417369884528496
12.442995081225062,7.2604161110330345,-4.284016372203144,-1.1246788125002418,-5.5491711946084585,1.3761809822986952,0.6603063065492161,-2.6647106181495976,-1.6090690164180472,-0.20249437228519154,-2.7260778577913922
14.65238062366056,7.3362688530246265,-10.700412874890933,2.0637177608250403,-3.7623345341946903,-1.6961881247668384,1.7393259577486333,2.3947613816016933,0.7075017306467317,1.8181688273757985,-3.8723775968246814
12.552183371594747,7.2345980934131635,-4.335586052750058,-3.1898197881213335,-2.0112970368751837,1.3348132215190651,2.9776290554317195,-3.542562464126236,0.36598636779059546,-1.3723532730429184,-0.10101638002347635
18.213626130227752,6.065791956498062,4.930723397709162,-0.04216724870723998,2.524410925850161,-4.631732768686154,-0.5875816275904702,2.047567962886612,1.8577816890752201,1.3205017682192688,0.796272285898817
4.605307153486038,6.493961779057746,-10.719624832389014,-6.50173200240323,0.7074366971450394,-4.775483267323279,-2.14133862216374,-1.423169862889793,-0.7599385488004538,0.1155271238988288,4.486581637195041
23.073393890697545,10.430397789947527,-2.283687524502188,5.415827314115859,2.3453870447764835,-0.9548047603172629,-3.3801471153609883,1.3908406636108965,-0.602397480378607,0.9842441388996204,2.4588251691881218
15.774305946357497,0.09091764370891653,-0.11981347877810311,5.130385329515986,-1.5291116193975687,-0.1434752065590602,2.0096137769803017,-0.38868747967226575,0.5629537985285744,0.2380124606680783,1.9362656872606965
7.142949045165403,17.928213303900364,8.883261040126923,-0.9800397942256036,2.0468074480149108,1.2362468795095765,0.6485153530776135,-0.23871429408751677,-0.9664256970016888,0.5577672970692056,1.1764806832551655
-1.6211900171622091,1.9813695604254922,4.073397823440906,-2.356183419696928,-0.9580674262441211,2.181186837682588,-1.067716516953115,2.9657096802655234,-2.2071044880552866,-1.2780409696777926,-3.481728341515387
7.553322658898283,-8.273077100193065,7.437059754106545,-0.9998563662972462,-2.4919636960982006,0.39964905718671184,-1.2023635899913045,1.678464509877073,-1.714121915355332,-0.8975538734984054,-1.0158316421456703
14.36770624807134,-4.166706525148326,14.746658770231182,-3.490523933567463,-3.8460449357904167,-2.430632020103806,1.1393075460053805,-2.144619176008394,0.4060280971430375,2.3421802886810292,-2.3437365155742196
14.22805831777178,-5.14704793724586,15.758719952028864,2.0001376784781,3.2878358713610623,-1.939604109274657,0.38686839136621454,-0.07015399626601804,0.35806796556358916,-0.13269053633909528,0.9364169767899015
5.860820641728143,-10.454822616252054,1.6125723630667017,7.16432539109028,-0.40086154169549726,0.20121722390906915,0.8072583107895726,0.7363543854147467,-1.5141441452455286,3.741299915971269,1.8791030154889614
