,0,1,2,3,4,5
0,-4.4903588519435385,-3.1306361481436373,-5.456178439855326,-4.287990935347657,1.2962431423956338,-0.36329412506459824
1,-4.185406704159805,-2.8045972583692134,-4.737705953565159,-3.4348768229211846,1.2363973911198844,-0.6337447514249279
2,-3.3202840176792314,-2.8747632091145654,-4.171089662219551,-2.913935325907054,0.9506075725498003,-0.30750004383820523
3,-3.4310959930068043,-2.5607800235229066,-3.066173895145222,-3.08489196947109,1.7771767861376562,-0.18436337391081953
4,-3.150417684104806,-2.8431550611727787,-2.9942479223393668,-3.1518005000685885,1.671275906291245,-0.6714803699989244
5,-2.909833457123636,-3.5843810738656265,-3.4858239919280978,-2.716958688719475,1.4277004171569738,-1.0211270671586725
6,-3.3324462718610413,-3.3729525512136496,-3.3202434064638844,-2.8352638701841912,1.1038193344575473,-1.10667664002274
7,-4.607330835470366,-3.8454219578411313,-4.61930358064981,-3.659606926627298,1.3676498931403884,-1.263825453356455
8,-4.286703996107809,-3.75603173534145,-5.194869968491853,-3.56146551206168,1.2279100162321177,-1.2122237173219008
9,-3.8598124100098135,-3.1922621344463775,-3.25177546200692,-4.354037441441081,2.1119373898286162,-1.6156863237813626
10,-3.1676796261899347,-3.423820672689113,-3.646093091196468,-3.5715941854134363,1.9758393848428573,-1.9373134516994153
11,-3.259195065390772,-3.8082237444200535,-3.3514715437391525,-2.3730532788972485,1.7682763403048518,-1.636198459764505
12,-3.8279629091165557,-4.436864744870705,-4.0050360928904185,-2.840889892116429,1.562877830126625,-1.1521685084495767
13,-2.81102677707133,-5.069893801649438,-3.455418251096485,-3.121205647693206,2.081365832954362,-2.045762486701175
14,-3.0000356097092027,-4.639473679845171,-2.7546400971150904,-2.8574219961393585,2.048656109128826,-2.0360615736579066
15,-2.925316865936015,-4.886666528572143,-3.080558821196766,-2.0496834893963847,1.8776157617475429,-2.0574961946744104
16,-3.2840449591872045,-4.549141954679523,-1.7875923815284098,-2.8621622937685114,2.572588297812706,-2.305903324971604
17,-3.16404699721364,-4.339914813531592,-2.022124043329003,-2.4806425374226784,2.499050226356576,-2.2117525320669653
18,-3.9162897550951583,-5.603988486408247,-3.7041660494856727,-2.654400245692016,1.9280078442068544,-2.0276627831210146
19,-4.290554704081915,-5.941870667514388,-4.074894399249403,-3.7848943822877716,2.260689568852955,-2.2173253335349976
20,4.386431980047481,-12.735279823410686,0.7847703078867614,26.501598818188576,-2.1830792819645097,2.1084168068638434
21,-4.524011244340894,-5.831319385213215,-3.0016806740172095,-3.55888608418256,2.236090856957833,-2.3846493819550263
22,-4.771509934401072,-4.787249197105014,-3.2276512295667263,-4.138779691967331,2.3975004857220967,-2.7714456289684435
23,-3.749786489174914,-5.8005997353030665,-1.6649320179459017,-1.8301001058277837,1.5149845998715277,-4.082811730997508
24,-3.7379632501681423,-5.414013350442528,-1.1469474140985798,-2.6035087927374234,1.763926791504149,-3.6570035300803267
25,-3.4269362688731024,-6.867702660212192,-1.3490601416060173,-0.6134419266217241,0.9555604740360176,-3.4354955042760595
26,-3.0686148645440676,-6.724030639968007,-1.1422056694756486,-0.38358563188806793,1.2676912955317632,-3.5083632679380434
27,-3.1526905365980284,-6.575151428519524,-0.5033353228873498,0.12521840570056675,1.6781929814680234,-4.084848919080722
28,-2.550847152724608,-7.859242481550852,2.0565126455592515,0.19462927197953483,1.3714711961074069,-5.370130625752638
29,-2.389632195923459,-8.17378862394223,3.006066460125483,1.046266514299539,0.939880755642825,-5.133120725122309
30,-0.926670870285224,-9.003909361513625,2.828430646972535,0.15333070824723216,2.3811447293462074,-5.70125257119753
31,-5.064391614880983,-6.599277521560515,0.46550541134404444,-1.7122018732023891,-1.2257608280948,-5.196540220002209
32,4.78670733862926,-0.03359705290556092,1.4345370325141373,-3.892389809248031,-1.5001320059898497,-3.1585198018605274
33,5.32714989526325,-0.7733473921073579,0.7463930043103402,-3.071049077675476,-1.9991173936363795,-3.2829374784779826
34,4.331353369013924,-0.4031574058601717,-1.0398040897053085,-4.518245525872872,-1.8827696516279635,-2.6496162203501656
