0,1,2,3,4,5,6,7
-4.300640475067391,-7.917463212475109,4.1736814491115375,-0.16687348798019586,0.8299646143898867,-0.6517721079311134,-3.989622246456868,1.9435366651256456
8.194995658847866,3.6986271897943435,0.613364351708509,-0.4785822832121416,0.10721033440383332,-2.9749257584825686,-3.5379640540307715,1.9101979241376017
-1.8303264088377482,-10.962631846678494,3.0973225390168233,1.1090300455285793,2.8902828422694733,0.03285162078634718,-3.1362020899434104,0.15186953251072657
-3.575116720473926,-12.890391091852756,2.595221130605769,0.645554761954017,3.6657472789539844,-2.442922736294527,-1.4373295121062108,1.2082477647465293
-1.5406758135806962,-5.591359850243519,3.3843495247167716,1.2878958525115047,1.9021467267309098,-0.024856192725500898,-2.215720160332836,1.407228496981203
-5.769900098610418,-6.92217408363894,3.329237927630611,4.556484348065546,1.0061493153466228,-2.701891599004357,-0.4075203355134177,-0.2259611883310102
-7.706417372151927,-10.298269527454996,0.12855924752595715,6.56927864245475,1.2935071675395382,-2.2160780763835786,-1.6897273636564272,-0.7411853464829586
-0.11746368717423694,10.417146191676462,-2.6534028413090565,1.57038318979298,-0.22754701966482038,-3.0971947563020756,-0.8284051257409347,0.6076614428920982
-9.868143401062135,-5.840295092679825,4.983957767672636,2.9025066285397827,2.2102078831108685,-2.4052896535016415,-3.4803792697963023,-1.0633083037241917
-1.9630190764662285,1.4107920841326493,1.7135408250341913,-1.1576969372069048,0.3227501582838721,-3.4976672290368866,-0.5983601475363565,-0.71102744706194
-2.5422691035677767,10.247035973643866,-0.3723824557610728,1.3783160467258042,1.604311142250634,-4.376973500928479,-2.441220351320641,-1.2476548214841547
-3.782911629972144,1.7461173480501984,1.052359833463648,8.416483425110941,-0.6421467663125309,1.974867911456919,-1.0288868644564295,1.6347448259005066
-0.6025768810153116,-5.221414161811105,3.0169655162150586,-0.6543213414891591,-2.274947506107597,-2.1031430111723526,-1.797933274565259,0.6230566483404789
3.694379707200535,5.181560483545236,-5.535406596796016,3.2252936881504675,-0.9337563278656441,-0.5365384223388685,0.33722226945635553,1.0392215767475594
-4.033846382864346,7.466620162505919,1.3326174312483472,1.4007054806446706,0.975395056428332,-4.752959064049553,-1.891026050904249,-2.1316124960927887
2.8778864158034754,3.175308458011897,1.562170215109891,-1.8819298282465489,-3.044052968812789,-0.6758132736657496,-2.094550966573489,2.139061592567042
2.9326488102501282,4.462982559867035,-6.5236001336189595,1.815682604476707,-1.428439712149368,-2.620285953208467,-0.30448098405135393,1.5034317242290802
4.882341134260607,1.2655022675567102,-5.123387615857181,4.7673645080060725,-0.08822506284919099,-4.571515215009922,2.1563672488961134,1.5509964387434163
-6.8517806450549585,-7.853336677726778,-3.6257586248121583,7.295389464042244,0.3971968462805877,0.4436638268365458,1.6781670268980076,0.9667458597642327
2.5651115025597275,6.227175736726155,1.0506640481745504,0.3251680076903365,-1.4315769267783085,-2.6240647847731777,0.09982485076248865,-0.211692436011
6.76181956698391,-0.2775136285411026,-5.989568238480559,-0.8601828561230449,-2.289553088222286,-2.0501483555495454,-0.17360135050720027,-0.8910730497550265
1.7693312366583822,3.8740533793000744,-3.435842530996517,1.2238694685739229,-2.282971448696185,-2.5559465898389986,-0.42607389166872683,0.1484775033212188
-2.513179243644148,-7.927946622473818,-1.8644622529265447,2.55404568746719,-1.0520687164576337,1.691887153464456,2.404482559052217,-0.3719609090666651
7.465337063259437,-7.363184321284886,-1.8500229379307107,-2.634636915098442,-2.6905981678882838,0.012510426496868177,-2.3368411796448814,0.4697915683556647
-1.177983845664584,9.595790325076257,-1.9772363560982944,1.341679447311442,0.29487746117901015,-2.4389439787543754,-0.1224243078304128,-1.0801003258689927
6.441763343648577,0.5370694702516874,0.4554052711385066,2.0384877507512766,-1.5824349383280738,-2.5970996351089997,2.6954898657503503,1.2953495290215966
-7.014992850615635,-8.07674627559094,-2.180344943910553,6.088108700408309,-1.9376126112876655,-1.481093240252386,1.0744129729464897,-0.7218434430376239
2.0590810319135002,6.631581952447132,-9.13187783279195,1.304504894860488,-2.1362032558654667,-1.0999534425006134,3.5441750182385077,-1.3802367798681918
