0,1,2,3,4,5,6,7,8,9
4.2141996333039184,-7.10734225663884,-2.9662953464789386,3.0920000702052826,-0.6341962213149921,1.025129184710504,-0.19213504794740585,-2.2503096920414922,-1.857268576895669,-0.7109335102695991
3.8522995871529817,-7.474624208453783,-2.8921235519565385,1.7884320583587683,-0.6509885853087845,-0.3221402975012627,-0.33309120018588456,-2.6373167798134416,-0.6937289492955281,0.2506030550483016
2.7691980879143574,-8.49702605869863,-2.434819042405608,1.7886624283252819,-1.3613921498328636,-1.5824282258856601,-0.3805173597570919,-2.1572903518937556,-1.9793844095649993,0.0824591947329644
1.5376901445363167,-9.454133434599724,0.05559570848193163,4.277258738962511,-2.182435483304171,-2.135626853520706,0.6765108389600865,-0.9842203678102113,-2.1705104896500824,-0.4037569222040073
2.50669679149368,-10.535146228406312,0.6894210729613801,6.771459384121899,-1.7474979027839548,-2.4482683614843337,2.3973701907597897,-1.7174638835150027,-1.3816058264881854,-0.3881575319874731
0.7144458813323946,-11.054157030134267,-7.209524013082886,-0.7775571346435082,0.23929351950759914,-2.008442641945268,2.1156989810761706,-1.76953490104151,0.6760815906245168,0.8397210174167865
3.4848194732025455,-11.39789460254897,-8.581801881613583,1.7034008343128444,0.15822354632182667,-0.2793463774810855,2.2266960587028897,-2.250483248657273,1.257061256591022,0.7187963124550701
2.9878446661330678,-14.217943330665966,-8.816797651280126,4.29162346710581,-0.9625394330336712,-1.0093848094188287,2.845419546275321,-2.8565329010357043,1.7957565160550477,0.6030481756563921
4.152477199521548,-15.905101366653682,-8.91758189691522,5.391093035585772,-1.0466099238764852,0.633923064573954,3.5945471993624403,-3.1952568966510855,3.29878100833168,0.8824092530852106
7.16388096997756,-13.719536657135173,-7.386086628006555,6.2440023459775436,-1.2127760010863347,3.4249976923850096,2.648460612177034,-2.8121654015865913,1.4996775234779791,0.08496105929304087
6.011853277300494,-6.991976503495053,-4.2566800768950355,1.6356409249358288,0.9382578602823035,3.3690561686371585,2.8138104850431462,-2.0972869535293186,0.9145367840616149,-0.6671688418946091
7.5482161437426205,-4.162821224540247,-6.539073025409544,-3.720928219810678,3.548613302495461,4.036085178685086,1.156702921184815,-2.0322569980912024,1.1360154703041712,-0.17605967075754836
0.9994717885016915,2.195932334894335,-3.672927431250807,-5.269760964853447,3.510044573368145,4.327031669715499,0.3983470861307261,-0.657502282122559,-1.8277019094750595,-0.11103693933660502
-7.804647921427138,-2.644091548531657,4.538176931354941,-4.450863281389623,5.776932913499,-2.821717234290988,4.019072549559397,1.955647523694511,-2.1623204485617746,-1.688140847164751
-5.133977544291611,0.13151309369401853,-4.143305849912816,0.5327624781770779,0.7092742076260091,-2.8550583107591345,0.43319378544886245,0.33273899704769305,-2.1900167498601233,0.3576951008371472
-11.375089607311935,-4.315729190158207,4.362333519437406,0.038569678430192766,4.586589093972513,2.2410914311443433,1.635867726350266,1.091051712091438,4.818130995214766,2.7618843817888052
-1.9137226126103224,-8.181777632600841,1.991681769518971,-1.0452761003575946,-0.19523869904101537,-1.9121292706227366,-0.06366293662449092,-0.08955423879398605,-2.1596381677838337,-1.8443141051595664
0.19370553340449426,-2.0757142739429466,-0.009008539125046122,-0.07698099707263184,1.0892438122524672,0.6746407185238537,0.04408204702888299,-0.47004470747672394,-1.3570507537318905,-0.30724957832814737
3.8734025078275662,-4.1827582824040075,-4.347446757337467,-0.391273184381713,0.9372906286728976,1.8515388232997514,0.9283402582282444,-1.6442019365269906,1.8095920101162282,-0.8293292315685556
-5.100946609352276,-1.8076025108925349,-1.0031673619608932,3.953783772516241,-3.7388367975450962,0.3666318119558485,4.380078566044598,1.2212801427826059,-0.7477168282983309,-0.2579266058374535
0.5180742513016399,-4.161725606640101,-8.023292611613911,-0.3965445640627354,-1.4384950500825195,-0.3659502654488638,-1.158338737830353,0.8777726480522026,-0.8470418875773353,0.15839504861314752
-7.067659480933755,-4.384737977384974,0.6321769957241643,0.774619525874934,-2.272934475747467,-3.497244798725321,1.4344155888358374,3.282882226059383,-2.2171697020060193,-0.048458488579597864
-7.047524342969687,3.0851759315139904,-7.715206232359105,-3.653117963903806,-1.4292156600367656,2.541541199495149,7.786258611307577,0.13093804836212652,1.158052086416772,-2.939674030769093
-3.211028473431263,-9.118394664908656,-1.9539382802050331,-1.8415346083159843,-1.4320695985428404,-3.239061821047097,-0.39329252473657494,2.5352765626927205,-0.9495642883122913,-0.1367041035434341
-7.0336753596811805,-5.952093417686253,2.4119255001449984,-2.4206291611095114,-2.5053893357309436,-0.4293725664634618,1.918044908410133,2.4167460312041915,-2.625419233339647,0.9361459637952125
4.0109008546806315,-6.108126263947254,0.261796397006975,-1.9552737793305406,3.3884608336942827,4.297450666577095,0.7537882151681867,2.9346982684501732,1.9545842831369695,-0.34729126824562473
-4.411785143353263,-2.7063550140557053,-8.080602093069963,-2.4300029247583144,-2.5485449273063354,3.2098724319732304,0.7725398882615426,1.2596399909093121,-1.0416443302110014,1.3320831646443834
-2.717484599784247,-6.445193041150367,-5.2777569160450994,-4.574610355867953,-3.4521157831934772,-0.8447873367078529,0.9836257313173544,1.7119278243005283,-0.9863441733938548,1.2190240606926406
15.080782355076689,-9.964986404113219,-2.541978812243532,8.475863713266856,-7.524013042186276,-2.704316220444091,1.3230763739879656,-2.338840804434766,2.0133620526985796,0.38724276644888345
3.1319103875894534,1.6723173884530995,-8.464320048015258,-3.5546085957443543,1.3137667503068922,-4.465747588402017,0.7638466057394329,2.051310448996133,4.852167596744941,-1.5186071913524066
0.8761558210484595,1.4771281159473482,-1.8020533442122761,3.534149688381175,-2.228825793853262,-2.2107567380407267,-0.3507892225993488,2.9268626200477597,0.7648467768861666,-0.6792058066047284
5.279150129099616,1.9021615489751051,0.01912966876452704,3.683633871445143,-3.233322934716215,1.1537783232793575,-0.19161710808316385,0.8609315162027169,-4.483829990332305,0.3515074865308093
-10.563803212952,4.315525365057912,-6.23818553468154,-3.6683413150362036,-0.6116804251710917,4.330283760262281,3.856141394580341,2.6214792753949356,-0.14404128950744477,2.6652857193194612
0.13034961249990945,-0.6222949800931827,1.001301370348956,-1.0773974427186355,1.5585610667234813,-0.14532526191031447,-0.942887177572088,3.333915212325391,-1.722463403506726,0.96622833059939
-3.230367178773,-1.1610303296960274,-7.814148963611286,-5.8822527990085725,1.9887755272900214,0.931246902011842,-2.4367693121775535,2.435915755792083,2.630258060471027,1.6426294624974584
-6.544126619437465,6.861719601400724,-4.012836488957638,12.049852056241827,-0.2938528209439766,-4.873043062633473,-6.79607604143116,-0.6055230558371177,5.638755831006524,-2.841912661083497
-12.492416044916373,3.880008585860251,-9.003398520598079,4.948231979069341,3.9269120278878074,-2.8303367217694047,-3.1385445706451587,1.229040619046852,3.1308286771914102,-1.5870018698773196
-9.448068402763928,-4.2913966640584675,-0.9548844031260204,-3.4054393548274238,-0.6466121682121457,1.5123410970008835,-2.5396105233584234,1.765873116318817,0.35890393083832817,1.818243741747645
-7.61295092968674,-0.6674467228937475,-1.8971119813535582,-1.5310485500497815,-0.4608505960458733,-2.7530065101407697,0.18511132129145846,4.017312044702611,-1.6536484193528642,1.8314000281364633
-6.861433237425352,7.443064869326005,-6.610060560477928,8.165070239171122,5.041531855464584,-10.017446146871078,-3.582231845751985,-0.10541341398926096,2.9162233911816724,-1.7864241691608462
-17.70035428789836,4.407730577457928,8.254769954132517,-3.4545427836581544,0.049347817131191185,-1.1448380930444921,-3.1433947915639937,1.4458289668515227,2.0637620940078882,1.2384999802503474
-2.6948756564629486,7.168027752563871,0.15042710504665202,-1.7621899302618051,2.1328851615910995,-6.445546836662173,-1.8932745233235897,3.8843877895858863,2.7317161737745184,0.9737015523975295
6.375765046861669,4.6152820143859135,2.388193675683367,2.578845817315112,-2.0781520558981192,-1.1525957796383346,-2.503100610113424,1.60099546824461,-2.327875307976562,0.8002269356255391
13.59500793055166,0.9298675622357249,1.586057261444235,0.8074535444107496,-2.7363109088920416,-1.2954574309561173,-2.013687687143834,1.490945548491958,-2.3217112807253044,-0.37299483685157525
13.514760949032517,6.596532271649069,1.0899192760726724,-3.560560132561037,0.25705913845792255,-0.530703880134812,-0.5779864242259855,1.8849581389147243,-0.3783298599606596,0.6090739214075858
24.11663816917406,-3.8654047234583695,3.9605475367560268,10.19779692613843,5.885368279578349,15.709291543762706,-2.8234507261544906,2.2538820800598005,-3.2773463747918337,-1.988985668854258
10.386905908688629,-9.421393133294417,-2.1937342909600552,-3.2349103687800813,4.077017298361209,6.0654097014312,-3.030652863352508,2.9657382152889733,-0.9253986791819724,3.0567457440719137
9.313876367748769,-8.741991501503707,6.431255588447675,2.271499700615557,4.774421395855122,-1.8452031066105512,0.005126720755297298,5.662291548849726,-1.7251128328411989,3.2237143641189023
-2.115514878597776,-12.221479691954517,-4.877264609573276,4.440665794855095,-2.3394180065774215,-1.9750002438149434,0.5718422981032393,-1.3581754349588027,3.1005489801481163,1.2205191903489565
-1.93909184617163,-3.2663426839932455,-1.6549306771750794,-3.7890285054710713,4.283983048987036,1.2629780692981716,-2.324209874409926,0.7559775206131675,0.5405734539335192,-2.3761895961272845
12.450046471485026,-0.16540590461879168,-3.5327300723531043,-3.84909233965738,-4.100042259558904,-2.590122824875624,-2.8642259602228597,1.5695988420989109,-0.8704158603314152,0.9023653901393882
19.592858858142364,-3.127470542407546,-1.3367623237777622,8.538472905015222,-7.696671161479923,-3.365698277424591,-1.4124925991175652,1.0566579124811135,4.236680871962085,3.502503423816112
8.065312950937493,1.0435476733891598,3.2590090337516617,4.2700453888658645,0.9662389323227831,-0.7312353740786552,0.9410000917487221,3.7488335153819228,0.6158576517901272,1.963218098011398
