0,1,2
-3.8352317542400605,4.024905884297578,0.25281083085162614
-4.1658304202525915,-0.6327131797614449,-0.33793477390493987
-3.9184657131733935,6.068718740238326,-1.6689215515711098
-3.6907988815295236,1.6455456899759913,-0.32760584658175573
-3.4452214995858297,-6.467237488094139,-0.2225864140620677
-1.8939695261445364,1.6909318679993146,1.7458295634634473
-2.064791390983551,1.4162266570694222,2.2756034638240936
-2.4365688939192207,4.767616460462037,1.9733417580367392
-2.8989958969242946,-0.8112214051256887,1.2340279101152225
38.1476482493545,-0.6437313525304293,-1.898023734869036
-2.6913533095482003,2.3172705430649603,0.5631734844327808
-2.712658429064481,0.9420957376968574,1.3907676691079434
-2.600037472953429,-2.1107486947177163,1.2289494902085376
-2.397283363414711,0.7385932385142485,1.2123837879639527
-2.5910896750402728,-2.0597078413400407,0.26868765322149135
-2.1824272076716484,1.1243484707405789,1.809671789916556
-2.910830750877826,-1.5133213300061936,1.149613041327934
-3.8974675181353735,-4.267564312673294,1.1825388196755777
-3.588161436687972,5.4188932511908,1.3901114480840007
-3.922860993563062,-2.4249264139117663,0.6288104436412008
37.432146545390744,-4.750566299821851,-2.855771517511613
-4.403888272737524,1.9053784501648696,-0.6715795098215489
-4.069888452243205,3.2513874680015813,-0.6813716699863793
-3.6584033753809706,2.045928046900541,-0.5102100320749288
-3.1462912476318445,1.8515429040351878,0.03644281089726131
-2.9016770565369163,5.0940996879905365,1.0831981838390172
-1.9716491141631418,5.379492101019513,1.590535147422528
-2.0322743243821915,5.394930339004029,1.1726485282186585
-1.664165537371088,1.305425647739224,0.8673327972160517
-1.8461312494055568,0.8920792506755005,1.9225363986810464
-3.1962031386476,4.644223379762826,0.9388650817429142
30.862685741436938,4.6150635245126725,12.68097284620567
-4.211416833840958,-3.0122746383405046,0.8583084968141829
-3.6602273175385216,-5.880188661536126,-0.1799210367796238
-2.9410518604488045,1.113484714960813,1.5556865875309906
-3.299497627932813,-2.8040161219453896,0.3355771728271004
-2.9597763858554247,2.175639803948352,0.792552087850377
-3.229197114457565,4.011927882426093,-0.2212087187564855
-2.374324109935473,0.03463306586173133,1.6293099078106152
37.5519280962521,-4.147145136487816,-1.83579616551501
-2.6254856346079265,-1.691141534855505,1.437166051668475
-2.7778970314745126,-0.5303566799881867,-0.3129269675092997
-2.416663793414795,-3.13959604185907,0.7515950634905121
37.26590829782579,-7.685192312193589,-4.219217173837024
-3.2149442883074895,-4.807365736873875,-0.07610107297512825
-3.6770801366999155,-2.6068022554899644,0.3792906917003076
-2.754210358646215,4.020693853577841,1.6406814277797765
-3.3189689433519027,5.236012391864808,1.353056868464738
-3.4053515985143026,-3.2171653433394267,0.2571972476852976
-2.519227901882672,4.254080680420582,0.9720121492156387
-2.9043023486291855,2.897892438534572,0.4001560004636445
-2.618214717369339,-0.36251435515650243,0.8305640717531534
-2.4788140701948103,1.516256554627294,0.21069356519230575
-3.302832265882909,1.1358011932611298,1.1229030264345647
37.89303435313278,4.472542726411153,-2.3085234295241097
-3.971756305113103,-2.9158273489350144,-0.6838212279667129
-3.2230694506238198,-3.9397717748456467,0.16793821823385668
-2.111023725320845,-4.665449801523646,0.5251612618540608
-3.2171167229751445,4.387613692577452,-0.7132959025702297
-2.7280820325336173,-2.6626756509442147,0.48311077818354586
-3.159896947907802,5.713308160554933,1.2889656771465092
-3.405527271975624,2.9156135829734513,1.0255533541840862
-3.9298851959519503,-5.468524051710893,1.0285835230527542
-3.6810626439279313,1.7592059285525665,0.5326663407704794
-3.261256829987095,-4.00448404260129,0.8906687221569513
-2.733635063675647,-5.987250772754728,-1.398392508653099
37.72805175738918,-1.6771344388845022,-2.2260572808740893
-4.259990210799834,-8.543331977852993,-1.3807624068138544
-3.050171193453492,-3.7411037428010583,0.019245263188127804
-2.1631942109667635,1.6412123463646662,2.1650338858554967
-2.775470353937524,5.2986727257269575,0.8456662493239082
-4.271305297493187,3.2466537410186005,-0.03578077179691075
-4.447508447813262,4.46633291589533,-0.16929842961465824
-4.078471378095531,-3.579004285819864,-0.6506160548266519
-3.745730999219963,3.5334093822988457,-0.824854585153284
-3.8422846585951653,0.12287382454732854,-0.33196650675516687
-3.251349132953198,-7.773249555727798,0.8639282750440602
38.36535656532576,-0.009677707709842054,-4.569602608090592
-4.499702874300075,-7.932654998769644,-0.8874379447757782
-3.702470663496785,1.1352236716668302,0.21892876051358223
-2.8186182348485946,2.775846500833771,1.1780487995356133
-3.5551499885990063,-0.9767932327752645,0.8792756316413162
-4.159910008731746,0.9277848074241822,-0.02706854699436223
-4.994993287864279,-6.817741747703845,-0.2026379581787342
-3.650249044404654,-3.4026982470722102,-0.4836472180669261
-3.265627395240145,-3.7137501039949052,-0.4182062191145563
-3.821608367390416,-5.9418382363109785,0.11963964705806551
-3.352460494613948,1.533235514608421,-0.2439500240922417
36.92014592615206,1.4965011430530886,-2.5636783249146964
-3.6733083855868847,-4.197057052724817,-0.5692294260455308
-1.5374321652671186,0.7021831428041893,1.6889384718081182
-2.619548109063759,-1.639492305158702,2.376749207811121
-4.426965845704394,-1.1459986952409942,-2.8186082569699473
-5.022732901195242,-0.42822562997067204,-0.25961655454080723
-3.1676736858252537,5.207740161670089,0.3204423411655235
-2.70192317987983,-3.3944141735444253,0.48849255587267815
-2.218797899486705,2.8741812451926885,-0.18074526276455968
-2.866418039653607,-6.685301952001063,1.3969129542728342
-3.095767751808163,-3.3238598042823835,1.369088304255791
35.86884645506378,0.8513101491328736,-2.9970366762045604
-3.4247117472984008,-0.4761069890304705,-0.28173722113745514
-2.6718478351713197,4.062435154853346,1.0021493205407035
-1.7824862638792016,1.6771089708015487,-1.4208052958032527
-3.6074773117236916,1.288360836480266,0.9406925559766679
-3.4845040335363886,-3.2787260559420823,-0.18113269192772496
-2.288922425885614,0.4705398882834347,0.8429375814420774
-3.719807815912187,0.08133057326591553,1.039121101041447
-4.06685023215967,4.04727458593748,0.603990304459604
-2.668873625111255,-4.0822796147353655,0.9232197251827708
-2.0401373653148,-4.655921018602541,1.565349316278619
36.127793911305915,3.141568805222346,-2.4172596651296665
-3.2832172740443406,2.292728464033058,1.605752465829395
-4.443933620008583,1.1055337947847446,1.0836526853847401
-3.56009559131392,-0.3785446287058904,-0.07448726561849617
-2.5278807220733723,0.42786712250613357,0.328856187180103
-3.1244941248578737,-0.7118956897451214,0.8824071388409671
-2.7765675190344035,-0.13546024618102082,2.1573272866631052
-3.2860267852666,0.37726315697738494,2.080148366844198
-3.072478525718826,4.824183123806261,-0.6342954986308199
-2.313882069252478,0.9606532020284504,0.9826901924718725
-2.100734294122874,3.4481638888159205,0.18806627571855195
-3.5490676617519514,-4.933579917456845,1.8867379441097327
38.53034394639172,-1.2686587601854848,-2.630034717004653
-3.0229048456495793,-3.851262863160135,-2.1742721456929983
