0,1,2,3,4,5
-4.2217061700646,-1.9434406914011473,0.29099000672334796,0.4632338664940281,1.2659237586774834,1.054444777278335
-4.367290783810032,-6.975198481258186,1.172991616333117,0.1241691761274688,-0.6932098837304711,0.8785889240691769
-4.1290059343701015,-2.680793980693371,0.12600965487312665,0.48617536528144756,0.9548361414105287,-0.8870148398718685
-3.9982428099142835,-2.608921643823916,-0.03428033204616232,0.22016922815193185,0.18162054009639528,-0.743736794224664
-5.388662691318173,8.745465438756343,1.5124163495129128,0.6887119210146064,-0.21278379539352454,-0.200649010353261
42.059897383802955,2.4211341713731436,-0.8856350992448125,-1.2012743480652492,1.9667951060404398,-1.3237795253341946
-4.218398216517036,-2.201541984602997,-0.2175817728608616,0.9259951769791173,-0.06095949744353657,1.4407876158085757
-4.578050471907206,3.4791170594006604,0.31745189030704324,-0.4735686591121646,-1.0500226303841322,1.8380469269432334
-4.616352824769672,3.4626040128729727,0.15102659859717515,0.30638353474530433,-0.5080152975336205,2.055741865922785
-4.426113728431357,3.1413781353635875,0.1483291007961447,0.09998035324098375,0.05842537013145277,0.1407525908631465
-4.478627834989631,2.6492035946345522,0.7470923668304488,-0.9360703639084711,0.457330402140518,-2.2506878386689433
-4.391757743015834,3.1078026130980474,-0.4513708688414518,1.0233510453000771,0.9326391211494302,0.050902289256869265
-5.189039694770422,8.353654582500837,1.0026697054013207,0.40684312594658256,-0.6635691724766684,-0.3834976100028607
-4.068475215642188,-2.3563853778838766,-0.1081027682842961,0.36194190485502076,0.9531417335076134,2.6291858401973567
-5.274472321107648,8.626169720391143,0.9493105547151608,-0.138929845323698,-0.6287672950295097,0.796918746583446
-3.756523835854039,-3.2585931967902986,-0.39514773946871334,-0.40468859161451975,-0.8158305337406878,-1.2146138610110655
41.33779415920559,2.217186332333317,-2.330893483938254,-1.5674378944431613,0.7897769808682256,0.3847465142140772
-4.0337472337339815,-2.6100914944039366,0.34306145202412913,-0.44537152855888273,0.328781296997799,1.014828534523014
-4.513280635186085,3.073850444815634,-0.12349124944073356,-0.13930585985518396,0.7586765325209333,-9.859148397484141e-05
-4.411363884740888,2.940730074336707,0.07810038186004087,-0.19836709956981902,0.6386735837326861,-0.018142576261074017
-4.334303306277874,2.6095287638640396,0.19942537855158016,0.5540343415291333,1.3339239607073992,-2.083816949108675
-5.1279070202347,8.391131169923398,0.9356066368526019,0.7146104529125334,-0.5643500035031662,-0.49910772104674794
-4.3350457819908,2.9763666003331557,-0.19660038972911406,-0.10886183042877184,-0.3364763828966948,0.08734976586098758
-4.256943515433697,2.956257025171867,-0.2762013991271303,0.8732803639761904,0.6128617293939913,-0.04430657001504171
-3.7812421660571873,-7.421292579229257,1.1700421750083618,0.3626868510210546,0.9113092232150478,0.3895592398726721
-3.9863744934420993,-2.59630680818535,0.20937502342218728,-0.3942266956370476,1.0573457067882353,0.6816504782756894
-4.022839701884381,-8.036368889655055,1.4679819133210492,-0.40159784652529285,0.2212129314762381,-1.3622339408465558
41.478813343527904,7.3576251174868705,0.31599568044525306,-4.084378856554157,0.7609986540607538,1.3416699486290034
-3.961546090131519,-2.405041405012221,-0.27596505989605435,-0.6697749597170572,-0.08373924899735496,0.8644249174240589
-4.2682517345473325,3.0734952166470006,0.22451527394627252,-0.14898935529500268,1.0527266916623828,-0.3179730950892559
43.13469301951155,-2.5768915945220043,-1.179479745915434,-1.762627975090636,1.32794075246757,0.5252796850102781
-3.9790759644466007,-2.981803240744023,-0.4818465393410899,1.6087183090194777,0.5900536241966114,-1.2532802486370143
-3.952138561590833,-3.111051470993768,-0.354972229263391,-0.15830795359410987,-0.46724970051324166,-1.037723799637315
-3.9286724988666353,-3.152167517962647,0.07873851570129362,0.1993281831030589,0.5189173964896664,-1.0557543617572716
-4.199322702301513,2.903350748293359,-0.30550018797985395,-0.23569773642004566,0.31438344243751337,-0.3649071541620946
-4.007891809157101,-8.423873547343502,1.4508062062575753,-0.5452230606790799,-0.5672411901932873,-1.1128185461818183
-4.185602872676965,2.5261479203702075,-0.0018118113743514491,1.0521667546988556,1.4735980782784281,-2.2333862739801633
-4.134045072110203,-7.183486619643696,0.09255509373803211,0.13723814035781756,-1.4245053887787544,1.9848855350735666
-4.29230345933304,3.1863081738044587,-0.2070794258051016,0.648144504835805,1.2863261107934967,1.4991207719637207
-3.9459497125638467,-7.531772129826969,0.5569162798402562,1.5462881045013643,0.45066780368413195,0.41913249252515394
-5.084392195732629,8.515246044527906,0.5175471259363169,0.49496368466393315,-0.3730369314261135,0.6847293826851705
41.1040255816979,-0.4052424716544438,8.771136707047322,-0.9761519966544654,-4.723598649518198,-0.24422639262131396
-4.987693865885879,8.148681666681687,0.5668139166973615,0.2055535156231585,-1.2066313988470108,-0.6719733292885492
-3.857827739654212,-8.212388899090037,1.0966144943763247,0.6199625823595345,-0.2174714645945648,-1.3036330698857719
-4.133322867530498,3.040150106441438,-1.3732343914302674,1.4502818775522837,-1.5427755133708188,0.020149884249859196
-4.297221178946904,3.547266737577925,-0.43485052523438206,-0.1198186437180957,-0.4222277744821098,1.4202688109431059
-4.31444742838469,3.014714269076949,0.0018126166250852505,-0.22412303737140893,0.8407810704049736,-0.24995094994607803
-4.449100662688613,3.3044633511249657,-0.5387994243836167,-0.6991834827915947,-1.0351118749784947,1.4792506257255842
