0,1,2,3,4,5
-4.039341996901521,-1.967360709945316,-0.16349544809765326,-0.41875093359586657,0.22442724295647395,0.7558382208243353
-4.316366916319731,3.6775626081138895,-0.3312907745007129,0.0413071305978594,-0.037919167255800135,0.08327178032917068
-4.383478258072948,3.6170555566376663,-0.40028275234117194,0.319046988102919,0.017827776889852265,0.2181672739515308
-3.979204171028213,-3.2383965040771745,-0.09289634479818454,0.3801291715566826,-0.8813423489890782,-3.5237971494951457
-5.175237224288898,8.799691682262699,0.8465056009337482,0.13039232471300877,0.365458650541471,1.244155289526923
-4.139099891674514,-2.3509864993100056,-0.2942660430328519,0.5489928067492489,0.19113450076430438,-1.1939113954594147
-4.0528450151095345,-3.2584894393973003,0.253581413774456,-0.15919666834197432,-0.28252315075658363,-3.5145527985475438
-5.225972596110685,8.890611245307603,0.5919132890593832,0.525181249793597,-0.6931746842338592,1.4496387177047592
43.75171565822971,-0.6567543597032528,0.8326311686948631,-2.916866040608941,0.1738232764924188,0.04369514587043705
-4.903649227220651,8.641278836380584,0.4354062391241571,-0.3728772609122588,-1.802501134649127,-0.261316891913568
-4.090373130478769,-1.797402877745756,-0.6993947247359857,-0.661737120218262,-1.297518154053771,0.991843271729798
-4.169907187549663,-7.063209186566173,0.8340193444291624,-0.11567778973274345,-0.3361410759271566,0.423981524896944
-3.971018548055544,-3.217989287936139,-0.08465202982290493,-0.6232497518343305,-1.6485665487658128,-3.706975294828193
-4.333401860889426,3.832909002697792,-0.39632942114866826,0.19548502208938756,0.5952998360249853,0.02513518199895131
-4.782814109341258,8.45143558232911,0.7818060157098068,-0.06398470071626172,-0.8041718997193431,-0.18723566643683726
-4.087261817870764,-1.7078757281139627,-0.8050725619204457,-0.12857725025004751,-1.0886409511921333,0.9387273003393253
-3.985678822157797,-7.081033983882989,1.2038632131630513,-0.6475971786909716,-0.14821039732583907,0.3032226608706095
-4.052820008687874,-1.7305099358344387,-0.1460557438572211,0.40486396693315707,0.9987362633023562,0.9062730927434128
-4.421774211481883,4.2007614856399105,-0.12060821590587933,0.44046253200976637,0.8768320296739048,2.069025493327329
42.81243791501137,-0.6627742641399685,0.23699383982380162,-1.854096033024904,1.044613424042966,0.3544854931595648
-4.319729880278277,3.59629036519617,-0.3994515571782744,-0.2941592388173233,-0.1718685257929332,0.016241316283144604
-5.107360108964218,8.201613537704572,1.0834492577191632,0.14098581948365174,0.08152929563666866,-0.21062842054419212
-3.9601104562120795,-1.849097438296137,0.5364480493751804,0.16243088853027254,1.5768814114738303,0.9321760310387492
-4.5039516314398,-1.4473638737978263,-0.20119789422707535,0.153110352762033,-0.2979563625354005,2.939547182285363
-4.100164629878052,3.372597211759883,0.14402379467165732,0.2700048909551489,0.5425147551952145,-0.036040540738175975
-4.194190183234213,-1.637579155954495,-0.2559308677752033,-0.8660983894519975,-0.6600298600804366,2.6533808080595156
-4.018709510754807,-7.259237163846265,1.0750456718796992,-0.07006255664969196,-0.4772508276596472,0.27431198291791914
-3.9806304466197964,-7.014560690079543,1.0442732701153767,-1.2680081538598946,-0.6565985307942654,0.3368329767857927
-4.047012494980316,-2.343738201148246,-0.4136799847469343,-0.8641767434042475,-0.455198638754985,-1.4912434780819164
-3.892357220967254,-3.1151191933977236,0.20505828494576836,-0.41750882634134967,-0.5609474454415685,-3.7506356496656648
41.980254057317865,-5.646185602811625,1.3631112405491028,-1.75499525153786,0.5092635980443951,-0.5377431618155242
-4.324173624137754,3.298374738680295,0.23030198576534425,0.2569425213957377,0.7937289286812104,-2.2582029084130104
-4.080724801221471,-7.089622739579403,1.0056038234144324,0.6562130399151684,-0.21124304462106613,0.35212219344464235
-3.9753056571697654,-3.027966200200286,0.598860826879863,0.5236842967770572,0.40849202649082406,-3.5175956560422756
-4.125635191169242,-6.7968270850437165,1.3726007566789276,0.7098715563803148,0.5149448318442684,0.26825215072300207
-4.299037499652159,-6.534151593691599,1.5509075291826415,-0.5317188831710825,0.5174142569805007,2.2625594768502304
-4.106253123194704,-2.3692018660423124,0.031304052298523566,0.01206722486242251,-0.9236078137016387,-1.1516631588799882
-4.082321508806685,-3.143701740991405,0.3514425867897342,0.5223424793987355,0.4391438127633134,-3.6999909044624713
-4.0849015353859865,-2.44038055951483,0.0004541126169859133,-0.40463122009554575,-0.21141978733292743,-1.2809224708873235
-4.297750632290596,3.642868918351027,-0.5926556614813572,0.08194097660700894,-0.7620028521184048,0.17566431939767527
-4.043634810247129,-7.033980115458584,0.857316175652689,0.08015278714679797,-0.069205185516649,0.2628360896031497
33.59916605287427,-1.9584462430601477,-9.011613693400495,14.450178279528602,-2.589450977241606,-0.6047036427011397
