0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
-8.94618821427724,-2.0690840584332957,-1.0939414599517168,-6.671352433904047,-3.0767673555582853,0.027320091005600927,-0.7021148374351214,-3.863415537757822,-1.3003987918994377,1.9933928750658336,-1.7573932497233238,-2.025711173679346,0.6581278112383662,2.504296812714654,-0.7713179610103607,-1.2610974366710392,1.441698348458315,0.5427259873234487,0.5121425418394824,1.5736635412234206,0.22973318774436965,-0.7732883040013714,1.2604877097505802,-0.6000967671096908,0.9303057062423121,0.5405295195292706,1.8680021829002926,0.24800597053865672,0.9489587977328172,0.28038984232907094,-0.2913330263850637,-1.8266656887075368,-0.8576909253269438,2.27438592116889,2.062546627409857,0.140664854859897,0.24366467638745648,2.1115623084494413,-1.0678240109855155,-0.8176518992354749,0.3936081304044715,-2.2823953958475283,-0.29922818324703593,-0.21503038119549525,0.5452151180554641,-0.7256545588399635,-0.20390656594210987
-8.811107264174376,-2.4239650099591117,-1.108364393170393,-7.164923611460928,-2.598117500602849,0.07975319861321996,1.1081737388122326,-0.16944115619968847,0.8630804410793611,-0.18270816129173795,0.023613715820578418,1.4655994857056767,1.093927442673401,-0.6408438662799597,-1.730111253848975,1.8904093665021167,-1.0051493002982468,-0.388278408830139,-0.5352648357502613,0.06481531602427273,-0.6993330072220333,-1.9168887078391736,0.5584079699437542,1.0104239522480798,-1.269157136030477,1.8982727634381054,-0.14628287440525645,0.3006365847928487,-1.843305427192997,1.3974386725765338,-0.4071193701119899,0.873316039878131,0.5175498007866315,2.0963647177674773,0.08950005028286245,2.2906527270877852,0.6303634840516872,-0.7591228563387293,0.7584507114296664,1.2900465146778781,-0.0386607177133636,0.7872487725336635,-0.8119929932669915,1.277930404302817,-1.701195508990545,-0.16731296417485778,0.35134134126119904
-7.245803445061046,-4.154977776178987,0.58243748888127,-3.9548184261711574,-3.075400568467959,-2.2352712680394036,-0.632233721635469,-2.0780729831766354,1.058017055922815,1.708106615645169,0.22283735019466885,0.6620627518538194,0.32098569179046127,-1.4097240782022062,2.3700780309468374,2.5500585309823376,-2.547896476212873,-0.27082006169171086,0.9685119515007943,-0.7768625998252128,-1.0709189214526291,-1.1212435921669504,2.3309077574843853,1.2368010638145315,0.756021229472737,0.24025628187933357,-0.4964093968385327,0.355366899395306,0.6418398036942663,0.6821723219297551,-0.700149660264206,0.18933559706389913,-0.6007472929523902,-0.06529349182687641,-1.5946295068569443,-0.27359749562444446,-0.7131111265473887,-0.46172157895348276,0.5065547919884424,-0.015217907093165152,1.6071610357629393,-0.2184356297308545,0.31305632891929924,1.3938013232800954,-1.192277264981472,0.7558269830366889,0.2217445057663801
-9.551688993560663,-3.2566637541995527,0.17307998172250527,-3.599688205577052,-2.8218909349219268,-1.0114254387589074,-1.2433475397286806,-1.9892695025345444,-0.23158544665184655,0.049414642332884784,-0.7426649054292388,1.4651752878904873,0.8880109418152551,0.5041333654468143,0.5629462455897624,-0.4214137418903473,-2.1555436147993046,-1.756089123165431,-1.7335133331488317,1.784204729641939,-0.11084527057949387,1.204519604711232,1.9294140642869495,-2.5486662975260703,0.2398897289148677,-1.8613659208685005,-1.1135153312362367,0.24034521936451902,0.9997556359876963,-2.3697614592698537,-1.1984503542853409,0.5405307908181889,1.0126477683185837,-0.03076006625501182,0.8580627511647783,0.4958677322579633,0.5000125053496864,0.05488437339728036,1.199274842775443,-0.2610756938599522,-0.20932942431683954,3.697020185673124,1.8802380485817578,-0.18356142178546045,1.5303140230971874,-0.4829852119011401,0.9621490994067692
-11.589343615879464,-1.8895227090850848,6.511940236439144,-5.248451204404505,-1.3260254660146042,-1.9809596495311195,-0.888661242557538,-0.5593600897138752,0.03263217476182234,0.921341691766071,-0.19575676124604324,1.725601326112369,0.3687810048793002,0.2544053049941549,0.05434909231894758,1.6419696802678723,2.5287757339385544,-0.03485572599273823,0.5293859447315069,0.9994265728605534,-0.9871624555845248,0.14509201286644513,1.5621680724265252,0.580483259850279,-2.234352507238457,0.6245429276028,-0.31380318962001497,-3.0047449501202546,-0.2883891066998836,-0.5915514967857366,-0.5689352188815883,-2.404191801518512,-0.4896256939585125,2.0421889399535296,0.00610515944665879,0.3556894205668819,-0.9755069145719063,1.101017016724867,0.7117463891269203,-0.34722424680853925,0.49072101932440415,-1.693863033784796,-0.6518892326845916,-0.5248734292690679,-0.3491878529443425,0.9429638809920304,2.1329060455160813
-6.110056376422944,-2.1506173508376563,4.885285512576427,-4.810379352117684,-3.2840422946241064,0.36580114678862674,4.94772511867995,-0.47775657456490944,1.8118744725697675,-1.5283839928990623,-1.1694962578882724,0.13720749137331512,1.4995957899578927,-1.7921248931514397,-0.8150383511243424,0.9452259659723963,2.610514847667724,-0.2251225559343994,0.4841921504391025,1.782867866125697,2.2126315036564934,-0.5794658164557234,-0.7515780084064186,-0.8866409887871634,-1.9665765475439407,-0.06570951093698418,-0.8295436493398676,0.4267512288612472,-0.3459199557794118,0.5780378498603781,-1.444004673156264,1.98603101425017,0.22520395900883602,0.22722790311708918,-0.924834734682882,2.995028580026835,2.0634234234548683,-0.6911883354047113,-1.044989236219949,1.79692865593599,-0.7919842553335693,1.0583215805678274,-1.2224902663825241,-0.052489251833798684,-0.7586437745757234,-0.5318355447997611,-1.7948494513137474
-2.3683983943135445,-2.6061539230376836,-1.1301324124573742,-1.0601443758396076,-2.6896600121909504,-0.40407578486254236,0.5617992548224089,-1.5421669387006611,1.3258178448176692,-1.3635315000794717,-0.010079156160713285,-2.5576896132517914,-1.2604435009145842,-3.314086456375984,-3.328216867531768,0.2552888873463187,0.7785392916476738,-0.6284525565809757,0.24005685659842024,-0.5580019767508819,1.1839974617696547,-0.18051573219821204,-2.058377812028972,-0.19681249278395524,0.5247889059284484,-1.9605445632211664,1.346920771441145,1.294003624778433,-0.27861769393036384,-0.684110892852996,0.18868390405539925,-1.691042663505796,-0.06404100006022143,-1.2188878335827513,-1.2786779650138516,-0.7255361871192505,0.8965045644620615,0.3940932564806222,2.0798710587579294,-0.6583376367837004,-0.42086182382351106,-1.0110796508424076,0.3847015344137378,-0.22203120452166752,0.6467503097496432,-1.6705967150564973,0.8644139129749016
-2.3042949045656016,-3.6777371943133126,0.9943804783201711,-4.662406862099593,-5.036157960179637,0.6015051139504565,1.4521684979729663,1.6502441367700424,-1.4692898863759516,0.6160960927421254,-1.8296960777602744,-1.2507679602484911,0.894224163733033,-0.5037505942858849,-1.8614964015655813,-0.5747831681944726,-0.8826679332548114,-0.11341319240922232,-0.45031257566677285,1.5899573319127733,0.9429603206173277,0.5920977897259366,-1.116898491770187,0.3597897666387364,-1.8298757286424336,0.31947886493812333,-1.4676359344775076,0.16892285220184564,-0.8052003438484479,-0.7920116593103763,-0.6257333853953774,-0.08368787913778664,0.5248154789959081,0.4090815898756606,-0.24919436861644204,1.1406557967012265,-1.5314507588886273,0.5677351242587924,-0.9529865875761598,0.10635459018666638,0.4998197783248671,0.023089703629488367,0.4781915580391755,-0.06093429739401618,0.4610794266014055,-0.4832272561765113,0.8608706654512773
-2.8506836453803914,-2.6615263575368324,0.46659202075735856,-5.693705724282452,-3.8084623397887674,1.109681827390952,0.503211739243958,-0.3844614449676899,-3.5569561619875514,-1.2807796083228855,2.2560219076481136,-0.8407136668445603,3.1318406664342415,-0.35374428551876563,-2.0436547588040526,-0.8985731348017466,0.29159969427497245,1.4942644658155841,2.3413521735993283,-1.6391986557940865,-0.479475318425357,-0.12869159859339896,-0.4221158318876168,1.3059821098408122,-0.7065652151305559,-1.8881215371096411,0.41260553662806554,-0.7788028302393973,-1.6765346097039904,0.0637461803437332,1.908468004088106,-0.31872275477918866,-0.2624370676474544,0.2523558692752885,-0.9773220188123182,-1.9673661126539106,-0.3720474188117575,-0.334852514703233,-1.089666961232337,1.5176721391195354,0.3482171372860209,0.017058984038995237,-0.12897329318669015,-0.3571911313746252,-1.068937684535034,0.07752088099120491,-1.1872763573911655
-7.083838596165549,-2.463678741600085,3.548900952094768,-4.671630542896421,-2.1707788590704618,0.8097430797975482,2.4483145146293857,-0.8195539209920484,0.48019337158464026,-1.5580436537130034,0.06244164779947381,-1.7929421113002562,1.405709718972989,-0.22237805920762088,-0.2671964884556244,-0.6615683633140144,2.2118228837805582,0.18242613839496058,-2.0492732031989562,1.4648247541208788,-0.636587610325115,-1.1908066480440505,-0.25623229966408445,-1.5396917169398576,-0.34193230710303846,1.0003354492141485,1.4270873018315653,0.49104613782825635,-0.2921441162773061,-0.5878606696940638,-0.49748388473123883,0.9076731698415053,-1.0206518354996197,-1.4290460597465726,-2.2513196516459852,-1.1087476881227096,0.020885130840370913,-2.420394504644083,0.6826107205434621,-1.9502402744040352,0.04533677939140873,-1.0799320893441435,0.0589106232678695,0.8461062835491511,-2.0172087313864906,-1.2686860752522653,0.1963349103516246
