0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
-9.209049994570655,8.430989549786112,2.1252634668085375,-2.9706770920308343,1.0761244611954752,0.36828714959126896,-2.0016757460558274,2.0663796977267634,0.2506479867603593,-1.1317579839973546,0.6001132146156608,-1.749424144981863,2.571411081764915,0.21978181454878687,0.15021014339405203,0.15626700182616893,-0.7230574850134217,-1.589942053970095,0.6794707469422876,-0.006805237147889637,0.17294655936076625,0.2935322012227987,-1.4885022633660483,0.25329546143509,0.446650324686536,-0.20229541998570477,1.5304089529505378,0.9484189555507003,0.9617007333956873,-0.24152661803244801,1.531508194592858,-0.8730543665595556,0.8960224187129244,1.3282014620467253,0.28971196209826716,-2.512152769997792,-0.37788149404706006,0.48002378639370735,0.6004482007352269
-8.105484189048735,7.210999460109517,0.9796734311149353,-1.813103893537783,-0.8663189535077949,-0.11615794330462594,-0.4852609701806342,-0.07935939315166149,1.5515274255809188,-1.061962895952659,0.65285400533343,0.81231484112627,0.4009052539980165,-0.7493824090246091,-1.40655436286373,-1.1629689283531928,0.8146647611940845,-1.141635319169108,1.722307485548832,-0.1206280984788688,0.25180974393805017,-0.4541832466782137,0.7429346230177737,-0.002108019210663215,-0.49547377785525404,-1.345494361325831,-0.35078120455787515,0.15216069657194484,-1.0719511821416285,-0.5200977079854293,-1.278183640386536,1.1739389434019474,-0.2150405563973078,0.6171307824626742,0.3608602325460386,-0.18510049955003266,0.30376167991255903,0.3290706003865945,-0.6700384365256151
-6.1457423591040365,8.901047497096535,0.06764258393604639,0.3304553234526255,-1.9225517662478815,3.943914723443664,1.0868672646806539,0.06877848688277677,0.011378758141106893,2.4321845050751394,-0.7641979992228036,1.5925722595804803,0.2809972841919674,-0.7051404943969173,-2.153106905260552,-0.9436073712167055,1.5330776198482714,1.1027634478402921,0.29652865235723846,-0.2317885719566714,0.09516509273325102,0.33384417779503944,0.566973311607003,1.0236585908010938,0.3399006175770849,-0.8489862104794129,0.5372412567650788,-2.0242744458679507,0.48451221714826503,1.7632901861170944,0.015662127643510437,-1.3549170582768968,1.0467544014774712,-0.4199716851518138,-0.08891881697413262,0.10531187549010218,0.5784826246307847,0.46745154878610634,1.259289188141037
-2.6299677667589023,9.560039224107232,0.9577962030188294,-1.0431790321403076,0.20008380365101391,0.5064702106260243,-1.5991524502044632,-1.39098770739814,-0.5764916094388517,-1.4070923991020148,-2.725367764233825,-0.25745617033200796,0.7582149270319118,-0.6588107902513608,0.867393659602774,0.7469328973645805,-0.5839264862601602,1.395029949336139,-1.1187929639395087,0.810010232766949,1.0985621724291004,-0.307068257945354,-1.5419845273685595,0.9425587691868377,-0.12107517856796929,1.1668125754744336,-0.22834997055949435,1.3378615264452391,0.1805933225002581,-0.6975761688424874,-0.2297837955053959,-2.0768767227432776,-0.25036297536700786,1.368634028099143,2.9875680546450427,-0.6432585858154868,-1.5724252057447345,0.44888863830148584,0.031176351870996932
-8.123929938789143,5.486825781414241,-0.7036124805702473,-0.654544498452228,-1.5763163302756111,-0.9859249065219713,-2.079120064639844,0.12158795861362887,-0.22085671627700307,0.7567223628240735,-0.4464835482149576,-0.7761987695266904,0.2699949773053083,0.7877193873060166,0.1664828262773196,-0.1440429118322618,1.9166423652064593,-1.1000026166381422,0.4393424143312139,0.4618777879226631,-1.4253394401622044,1.0908994925265483,-1.1474891219729566,0.3675592234352488,-0.3926588616748354,2.787535350505947,0.45370767618427904,-0.3707990755496264,0.8644391457179232,-0.13087104240484604,-0.712739530197274,-0.09899693269895159,-0.27147195388105916,1.0994021223479045,0.40006547503682355,-0.029557658033638523,0.6169762802017325,0.061468816660589704,2.4808932851637335
-6.5556981794078855,6.841062476795061,-0.4226542896703147,-3.4860146932311116,-0.6566026243226863,1.3118761574307158,-1.6405289991707608,-2.0586014313123866,1.804801943459342,2.2098486512658804,-0.9490121915208324,-0.7618991155390464,-1.8601914283600909,-3.0642127495605505,-3.3559666889769852,-0.5669147305001032,1.553367565085265,-0.18175928669272,-0.2917279820437937,-0.276487403851286,-1.542564158280369,0.7896300337054154,1.3842820966151639,0.9671149816428404,-0.7234763589123613,-1.0845254401929898,0.8848825527623737,0.07613787829246176,-1.1180326173993649,-1.249793535018426,-0.8392927973307308,0.7628996479429738,-0.43221730749667764,0.09873426693664494,-0.5479874536337391,0.562949125875978,1.4711702275162348,1.109289865225426,1.2829174213968084
-6.359222172697056,8.157634004949486,-2.2807409962550733,1.3684284176719164,-3.0954068739530642,-2.7468785386458263,0.11356952749573668,-1.1540827293705287,-2.6555622043306606,0.4357868630264818,1.0966644318182377,3.740827600278069,-0.4876125366395193,-0.6003089521025691,0.26312697699407167,1.5441156118634702,0.10626750221818637,-1.2659600207148567,1.4167200607633248,-0.38888398335206764,-2.522716038735834,-0.49303576016689576,1.0453042909413301,0.3232580240310103,1.9401915357166053,0.45672303018997196,3.1539784266640645,0.7178504756066918,0.9011187823037674,0.47762259852005795,0.3594546649041771,-0.4216540098111839,0.1292063381007585,-0.5184823480295108,-0.45225083316856185,0.2983048014516227,-1.620581947346865,-0.12995052411777896,-1.7364738167778127
-5.489540003084644,6.824855598141228,-0.7337345500824992,-0.30687839759852475,0.3881892760820938,-0.9142875985632809,0.3250719035119032,1.1157809994732695,-1.4754935736959118,1.4907120774552496,0.6750065238935424,-0.8587649505794692,-0.6766864640585837,3.3879741681385562,-2.776465571195826,-0.4561130993628219,0.4367263194477623,0.2558929461778674,1.9368898659730978,0.50885065576447,0.171361154079534,0.6132312771968833,2.025490501161354,0.17062398434398127,-0.9503545673696632,0.8409566726661699,0.22532816681186374,-1.5250897855627565,1.3889393591674253,-1.6868483506148761,-0.5712021897053532,-2.7857013802593906,0.3643595267530122,1.6223428711599959,-0.5134569641822215,-0.1296532294929123,0.7216651065066316,-0.24588740890584312,-0.1876518894613224
-6.370596837651886,5.650113652075484,-1.9210639879129912,-1.406897460518921,-0.0743828041500148,-1.8313667129243278,-0.12352485820126691,1.957111793385426,-0.1942902178275705,0.3030785053052063,1.0139809103594386,0.5023201570857805,-1.299492255458255,-2.0309364603372515,-2.0786056070659624,1.718423659121555,3.1233025442598876,-1.2357654243464657,0.48454810256706576,1.0592854733285213,2.257625712552898,-0.41613410356911884,0.2946428985934762,-2.0310843806595793,0.49521400744958255,1.0858821411381778,0.05205355285855545,-0.3312056006895111,-0.5463120695385424,0.27291016022322495,-0.34733252161143535,-0.5038092464098374,-1.1904667942079508,-1.3757644378278435,1.9205045761566104,-0.047156481862608735,-0.2905119520307743,-1.0696623251239126,-1.3190579919257848
-7.180226509059807,4.910253217719749,-2.011114186619201,-0.6122142516050174,-0.487143686905802,-0.7809611656456574,-2.3477906537678335,-0.23420797160275297,0.7050048301895098,-1.3775366986504658,0.5455401714690318,0.4073906861169823,-0.5123440340156833,0.8387044597186426,0.9369670042820835,-2.212167468231445,-0.9184700711715483,-1.1539935805740769,-1.1181440581716082,-1.4449503777792836,0.7294865225072299,-0.4583903802964061,-0.09489802130405289,-1.42185619330334,1.4891874070034898,-0.5564609263148624,3.862024285349225,-1.1228176305717008,-0.147673667208358,0.6833335669226672,1.3386426466728438,0.48527833920027785,0.7027724417522014,0.8137943569336418,-1.3816592251868776,-0.08673420631296727,0.35139113942844613,0.21599799403143016,2.1450810486904563
-1.4563516689222746,6.657273108560954,-2.7852805183596834,0.23641306462550715,0.17686366501321243,0.41385137166858865,-0.38058960801679365,2.316169068103647,1.2188110129170922,1.2104477327178866,-0.3453149294727908,2.4244942204244047,0.5432524914590026,-0.39080628767833375,-0.2569404169417717,-0.0028289133653485177,1.2514276679190415,0.5851800758021356,-1.6935038452580282,1.2208547271302361,0.7772129654561919,0.38804905336408413,0.04314367458386195,0.9858289203699404,0.3257021033614599,-0.10511619797496505,1.7034446508615777,-1.0213008290103038,0.15228861101502103,2.8765453539179306,-2.893544334311372,-0.25574656681543906,1.2048228528450189,-0.7334515903285976,0.5772506257951657,-0.6949962500903746,0.05831100893671648,-0.20618408079570355,-2.3448853446060833
