0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
7.941279685531487,21.071855879952096,18.086168205709356,13.268724866881957,-1.1533362708884687,-1.476982306938147,-0.03234944300540621,-1.7569287428587437,2.5127883537941447,2.212582555878711,-0.5100789062426428,-2.006932181234057,-0.7197238711784445,-0.623450995102623,0.4488759359710376,2.726212245228773,0.37227671664175943,-0.9247422815186308,0.3675617421385138,1.2127920664999234,-2.7982705416532028,2.525105493965185,0.41628808960222363,-0.11785934238281831,-1.3581764380465415,-0.06777405032061523,-2.074448090350707,2.818992056484058,1.7275658346578369,1.967031491421807,-2.63680854377416,0.5081302049839274,1.4161838531952484,-1.1352130345589289,-0.5389499905442785,0.14897803477030735,0.3587380816620178,1.4998434579021103
17.15164794639454,19.21622496603536,19.008668934072862,7.8030570459421265,-4.370431744971188,2.1717711409479885,-0.5134167433346275,-0.3753060267907494,1.6035503291143978,-2.3996844579285606,-2.6311133571168517,1.6681815141999148,1.1788505483329654,0.09235928032149832,-0.8399630895199275,-0.46311504680021054,0.9413369898478982,1.1683161310220007,0.9141753417430198,-1.739345476016092,-0.06105241113413097,-1.3570787293896105,0.4683086370331895,-2.9690065175481806,2.025634423295706,-0.08969746970937564,-1.4943440662880163,-0.15695586229625047,0.9359439211286105,-2.1932899366097676,0.8555569793308189,-0.8975771176267247,-1.0732814277239822,-0.3350189407756543,-0.38679817666713734,-0.547160811993171,0.47087556819406984,1.6468652540160913
8.380863315821829,16.482173649664055,18.53099052900935,9.929692683018594,-5.245681880569958,0.6016391733950965,-1.1098751007848777,0.1638473870777358,-0.06108126511606815,-0.8589346669224499,-1.2150160142338924,-0.5362283919426769,1.0400403339254234,1.8822995326685128,1.8702380672857741,-0.9585711936884436,1.0935323683466578,-1.1925886262573098,-1.1523383635691897,-2.13154413649918,-0.7676865340926229,0.6197697106245114,1.03295356878399,2.5342763810319973,1.3849257889803894,-1.410087534337856,1.8749893338250005,-0.8065737932545956,-3.1445967502838155,-2.847074258862544,2.130438624169966,0.48565997251393994,-0.1570148605870858,0.08489204041193721,1.529812177757743,0.6796747953916066,-0.7575503568831116,-0.2517648469139122
11.800081036874632,19.247749435601044,28.54552517082678,2.369945300807627,0.623371047572995,-0.43189465364404866,0.8123167031056402,1.8360960324732039,-0.6875870749789416,1.265406575349575,2.895307586764657,-0.3663838755270715,0.26881129595474984,-1.0044728320457144,2.4580582892427727,-1.715227917539429,0.28971337945187703,-1.503828091838566,-2.059047623854873,-0.5006247384075377,2.760086462998325,-1.0542636925118887,-1.854352682171357,-2.0334772294124694,1.0640524740577164,0.3487730389299953,-0.0726229873596268,-0.5595980649466452,1.6616844031077918,1.2844605092319064,-0.3765725358771253,-0.049833481614868336,-1.3175302368945832,0.8983906261413295,0.47309334180025564,0.35919336585038386,-0.3429349787936691,-1.4700475480430373
-21.219318701442482,-0.8122825561234798,7.199825391887517,8.557090871345201,-0.6488790350510936,0.8553623661133971,0.8092191892877351,1.0384481701213246,-0.4911508943009859,0.13183205089416383,1.7712126471617435,-2.1445734757725297,-0.7932677715873085,2.2482883606636683,2.121715545380565,0.21766036706038483,0.6721359026433625,-0.9151022250032665,-0.18711771524534992,0.2819324357754837,1.6403609312391345,-0.6826116337233463,2.30185937863734,2.171156152649682,0.8542217625215338,-1.34038613215641,0.38998941686910304,-0.4182905446962861,0.5733027519934994,-0.9010132173877476,-2.1973650552939805,0.78728172818142,-0.7544684786310747,-1.4433010676124558,1.7410089934597412,-0.2611054799885364,-0.7375299125085151,-0.3317897128722175
-10.642564021493664,-2.1611155882564552,6.300932365519196,-3.99831565852099,3.795796246545525,0.33402726922490666,-0.5026251781008212,1.5993629856447837,-1.3225218617191916,-1.108280131145808,-0.7661540062381045,1.006695473607048,-0.8279635992818885,2.844043984945264,-0.18923837269828225,1.7510202525225875,2.7806819794846542,-0.1021903447515306,0.035911765833827575,1.616769452736534,-1.4364241062439471,1.5018702812851628,1.8491568326340775,-0.4679224852302124,2.0554678586119635,-0.7013318179350044,-1.3248433117858127,0.9454871721029661,0.6937780712105575,-0.8436642629588387,1.8469679543225217,-2.0498290805559085,-1.1491550414186817,-0.8328207534977179,3.9037577639822483,-0.7426588035281738,-0.8594162909771195,-0.5579522477605376
-5.483492901607849,-7.357268603999713,6.793700807326697,-2.869687933906822,1.3126736102286558,2.152541248259455,-3.292472586229369,2.1168965391040953,-0.04906252532871069,-0.5109558141423729,-0.30289835795065445,4.461799730462018,-3.491317944125801,-1.5559960270054713,-0.6935152768567185,-0.9687019478624201,1.7966964505129344,0.30671832979958324,0.22199136015365334,0.23757585948167803,0.6716418637782822,3.701428258224345,-1.6312406252091702,2.005750353831213,0.42967068012604615,0.11426684791151343,-1.3797228037304075,1.8380610196521112,0.9884137674250216,-1.0879546363431432,-0.9048222787670683,0.3132601305653965,-0.4439650256848658,0.5747812741817498,0.23851290741127895,1.5250973807360262,-0.18111641720436727,-1.7231713394619066
-3.1815108148221554,-12.786978224551085,1.0142986830396252,0.5307200925864753,1.5087909765351692,1.9758831693914993,1.877293859185093,7.1639424195420185,0.41098989724177704,-3.76355172636735,1.3012316222698406,2.5968132345190402,-0.9447098249924875,1.6244164651873567,-1.5362378406864003,-0.30450595283542736,0.2566263035302467,-1.5972541735898111,-0.6037654572608564,-1.5650179145064278,1.5845763213793138,-1.978747161096861,-0.1151563251394824,-1.7146957346905092,-0.8560612803308718,-0.31628807389352953,0.38791644764734434,2.24407391632037,1.407747326445199,0.8581294837076375,-0.31654365939844664,1.3731178210674424,-0.45314214219587523,0.4948289659460978,-0.4188311207175751,0.8015877667598177,0.742757211783382,0.7148185628866575
-1.9738475124240884,-11.66854599413305,0.08806252909024148,-1.4633808121074254,-0.1556098839952258,-0.06970116576695769,0.36989353078247733,-0.2596654264300164,-1.634805715823655,-0.33426482774207866,-0.5721615934313364,-1.346980621013392,-0.17573595792052416,0.13073060755248161,0.2653553370709606,-1.6652844239991287,-0.29661387316066273,-0.35120264608606044,-1.5943602042782659,0.27381972525045106,-0.746969277166694,-1.164074854639324,-0.3594604140948189,-1.4474964755635398,-0.2673341754604537,0.5038315441868633,-1.2275665963780547,0.18731926958005604,1.0683562888878697,-0.2866795343110312,0.1622229682456956,-0.8973054994751248,-0.17752650896234184,-0.8115009847024248,-0.35262021423791656,0.5790640844752343,0.5985086391245807,-1.5280899301234485
-3.2333358171258846,-13.653401343640484,-2.5408264088607964,0.1047094474840411,-2.3964974432430943,1.3885832142703158,-0.6056094703797607,-1.193883717559505,-2.0425475576009187,1.4562527274707393,-0.07212201828895398,-0.8699531182603372,-0.4973238362410384,0.30476721511963134,0.5918284113750114,0.21718863607270458,0.2527584426267784,0.13230831297591583,-1.3037877088313146,-0.8452824001123351,-1.6595097618053993,-1.4628737088934742,-0.8142958568624321,-0.37766298608576854,1.304963922317743,-0.23051239046636118,0.7598300435934284,0.9159921052000501,1.282302082091036,-0.21424171531228117,1.031811005944483,0.26884267504742526,0.05715962990359341,0.32170393541613185,1.5951563021769435,0.5360050559125695,1.1380596709902615,0.6440292264958668
