0,1,2,3,4,5,6,7,8,9,10,11,12
-1.9732338267790186,0.4723634170392308,5.89450551292239,-3.3790726225479006,2.8092058756665215,-0.1577942731421647,-3.4693542144118643,2.6760539530217473,4.003568891499217,1.5067528110410655,0.015496821609039,1.2420575278947508,-0.8960629795424349
21.93258760912336,0.056659251035949154,7.14613922599523,-0.47495933635702325,-1.7513280314654904,0.7377625215468009,-1.4598734579754797,-0.2284167737148888,0.3338766560660116,2.7414032006621047,0.19718912120751697,0.18211796433005478,0.634243058705541
-5.629684483406892,-3.8823950085518857,7.082583931955124,-1.135102222082455,0.15571010070699487,0.9606336379227665,-2.12856259123116,-1.0048021003349414,-1.5985979934172994,1.4542579647491731,-0.5099563768773608,-1.534837501933952,0.8656761226641416
22.955027188902093,-3.5946513694118294,5.638066346399608,-0.5549138363423998,-2.5563971740275706,-0.9868726639285197,1.4314158069955598,3.0231662961789536,0.5796288202750952,-0.5952195613516311,-2.520175574816971,0.9131906502348426,1.657358665225783
-7.336926250160435,-2.336258164213003,4.8287303241552255,-1.4842953702306214,0.2828080219147246,-1.646245665601489,1.9057221774822626,0.31305544923455336,2.3070739664001327,0.6678268809340919,0.6284302855641561,-1.5848684298588718,0.12596558666381952
-4.994125580101377,-4.270469924653913,3.548061196765261,-1.5671237584369908,2.6832418937441593,0.863028281253239,-0.28946797778589145,1.6978694181744944,-0.33604636460082216,-1.0163422013454955,-1.094753453090707,0.8273172851114352,-1.0747487298279719
22.57255046118064,-3.394497671755672,3.1524783006864467,-4.385937159032386,-0.47367017661110267,1.141370984923193,4.24391092476178,-0.8575160962410031,-1.48727356439192,-1.2058730941241267,-0.3154035858037716,2.0407615305347617,-0.02613087472003406
21.868025209830606,-2.880515472678198,1.2071804755645141,-3.3143920486331444,1.7669488166843748,1.2195204186557291,-0.7743970429425722,-0.3954235234550805,0.555934309221989,1.4773609802189784,-2.5121172586400773,1.242391826153193,1.3926578871633233
-8.760512245615434,-3.0491934598350294,2.362510811623244,-2.0535699122525513,0.6306091307309851,-2.2268805233082363,0.9928703820910546,-1.1653476562383787,-1.2701455857177828,0.7774088134540992,1.2108409783689362,2.0995659845758565,0.5540498301510282
-8.479289273857654,1.2351093996550335,-0.6049880263119845,0.8616386865271819,0.30349643265963766,-1.824055073368503,2.847828197245782,0.1673390515881604,1.4773288247165763,-0.0782890599785428,-3.0156019438031736,1.2638485936646322,-0.7444446870196777
16.80967201891891,5.459308901652942,-1.8372393597977439,-0.42600206253963524,0.9051758723318574,-0.23743241236293383,2.291224186226384,1.267411296465538,-1.0964556428047838,0.9878802837187446,0.6313168033086891,1.5646536798028445,1.4744025789910407
-9.62555858919161,4.336388791388995,-1.4497327685453867,0.11176487182072403,-1.1648637617145656,-1.1413980654342015,0.34036823401176197,-1.7576447855923152,0.5103348439168097,0.3731575954148705,-1.65125152344419,2.6358072939663866,0.48473165918806815
-11.736963239198321,3.104933707656699,0.10558283581368455,-0.5561851225547918,1.329796053795986,-0.413599283190267,1.6194953524142561,-2.5278603878756782,-0.17279619759734627,-1.3333451751274767,-0.39599427836990087,0.42910750949085474,-0.4896143353915392
-6.6482331043641665,2.36800946292477,-1.48217741915439,-3.19228475160401,-2.1929108521042253,0.2727722638543125,1.7928835689346463,2.138528030074509,-1.325847330375894,0.4791059937671093,-0.6694626482781723,-0.387078926076169,1.6791509591161171
-8.119245916907158,6.800168366254898,-1.1399157037821062,-0.12964816278082392,0.6642151496119931,-1.3277026296595813,-1.549214069251299,-2.9255733641118002,0.7918321885710237,-0.18421336226426144,2.034037574974421,0.05485310509091079,2.11099476816914
-9.131265156699852,6.0056544404076755,-0.061415673820173655,0.21634509419745074,2.340464010524185,1.6547146354870956,0.6321124472344691,-1.4472942903682022,-3.06585280314953,-0.12463698296696302,-0.26798727565438507,-0.28599284780465983,-0.43044053028253676
