0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
42.29963261979429,78.13641005119274,11.139433523068368,14.14973347970818,14.62397997898956,10.0,49.21421136736248,50.39465676191213,51.33953844517957,52.42265558733894,53.729948054645504,54.647353892647075,56.03859665171912,56.873238044883124,57.59016292110885,58.084925314006675,58.82187444736286,59.35499204599422,59.54823110675043,59.66093840328533,59.8632467342648,59.895783960751004,59.677370029322915,59.26044410136966,58.484730096524316,58.091366606893125,57.10531990314783,55.75147416697949,54.478229233057945,52.56777860100623,50.46620010929238,49.59356260962807,19.912260756924947,45.057602759200854,44.40672988293759,44.33945755538029,46.067359657984184,45.36873948928961,47.018183013727715,46.331653536839035,47.03884365561041,46.81865087408462,47.562099712095105,48.86907898662259,49.96064889624239,51.16292201435748,52.95514321729986,53.93871650625102,54.99048915749492,55.952007128818195,56.68711049834913,57.15221745851831,57.64220979762992,57.68929506061143,57.36040952483337,56.966612490598536,56.24728539712449,54.887325744846784,53.481685160251615,18.573324964312683,15.68201724066995,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,79.00833021415968,78.181488094032,67.00631905546888,18.129133566428553,18.325089127062363,51.27872237748598,53.160416729924236,54.69593767383212,55.75430335305532,56.54486504018103,56.86104245546031,57.13559419928836,57.229439047212864,57.20643788432006,57.07096451683687,57.04425940412684,56.7610256712942,56.24655366738503,56.17802101265247,55.68495067193246,55.352865229883015,55.10229898375239,54.98225065192421,54.62987638908872,54.22881897400878,53.788809892048725,53.256839301354724,52.85910451576292,52.15293798186514,51.491729086570494,50.64457989226918,21.335389083702175,49.591988551773866,49.61563462362069,49.79953345254416,50.749480250975985,51.663264865739166,53.16601397093544,54.551571349714656,55.52371285907158,56.397503724720735,57.157602377320245,57.80418131659842,58.28610922883008,58.658149716882434,58.94385300545391,59.367313378552815,59.566610559945204,59.447638854655544,59.47519984006689,59.41909767264515,59.19551895035141,58.89342608318104,58.57665930689209,58.00078911413473,57.37709352440768,56.661630993743124,55.69984535985444,0.0,20.0,3.0102999566398125,19.54242509439325,78.0409563251684
42.29963261979429,78.13641005119274,6.989700043360188,20.5307844348342,3.0102999566398125,16.532125137753436,45.62649672211917,46.73361938712162,47.934061923539744,49.69644183142273,51.12209398965441,52.528166360626074,53.475739324713,55.00488962050974,55.93872854295451,57.42894732195091,57.79206749951978,58.499903168469906,59.09002111134864,59.273713897387125,59.53829733581926,59.505303610908015,59.33335410077652,59.16930095324564,58.53830791253244,57.94027715528888,56.85867979060877,55.83113721029375,55.16342311220069,53.426792335874765,51.7862304007778,50.62901477337856,29.661417327390325,48.14686996621819,47.21332380842671,47.64460087566783,46.5116166953652,45.61113314652254,44.13969971748061,44.660961740537374,43.094811192361036,40.03891166236911,40.42536136722143,41.64412344104769,44.874918915584914,47.94522900355421,50.15045239174416,52.35270823784105,53.55401708463114,55.056992847388734,55.9131063753085,56.783253163643835,57.05014812052161,57.06045770033623,56.94321718317902,56.51417586222992,56.00428325732131,54.910982353497594,53.68221782348856,23.117538610557542,13.979400086720377,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,79.00833021415968,78.181488094032,67.00631905546888,18.129133566428553,16.989700043360187,48.65962235166129,51.00167137376062,52.82653828583537,54.26903088188943,55.19467025127416,55.91150343883797,56.23812473870067,56.69447056402543,56.91832675725046,56.97923832762872,57.037469333154675,56.93259875239068,56.75694956458891,56.50847383717594,56.09863225790445,55.753379739830365,55.440581175058114,55.14538455737005,54.292175588573535,53.76405395101715,53.034660571070866,52.469415124832544,52.009735489926584,51.13943352306837,50.15778756389041,48.43307542591678,16.989700043360187,46.63682083571736,46.573236171121465,46.94929701828003,47.722189898007336,49.14200308403548,50.341188743168594,51.75468323754595,53.275326174447954,53.961871378422984,55.458141159612836,56.04749699514774,57.11047603867034,57.70098335588263,58.17265159742028,58.723153877492166,58.96530626548209,59.25308480960445,59.26774467888631,59.27030392008157,59.11786480548499,58.980512832253744,58.7046243158892,58.405934607949504,57.603056002573325,56.70684565791754,55.980952982401824,26.857417386022636,14.62397997898956,16.532125137753436,17.16003343634799,78.0409563251684
42.29963261979429,78.13641005119274,21.367205671564065,13.979400086720377,18.129133566428553,24.84299839346786,48.7046243158892,49.3926459154886,49.85161415195051,50.96941281085116,51.60108220410951,52.81169773409736,53.80739312153504,54.952903467074215,55.678682457079475,56.70788382166418,57.41987067764936,57.876729646874935,58.38885595116007,58.63451344685445,58.91053833788515,58.99685926865135,59.00697503795769,58.81348701862616,58.41312534076917,57.60064193519642,57.39402232242686,56.38170657500492,55.744595603602264,54.243735742138426,53.32884644964419,51.8568944437654,28.773713458697742,50.73248985464715,48.57869001144397,44.661258704181996,43.12959735882106,43.060602815276,43.39928207778514,41.03119253545714,38.79267956824613,34.189638307036226,37.06717782336759,41.89658721049207,44.17006425118799,46.889623510950045,48.971980823829675,51.86419489155475,53.306937421469996,54.01416051021788,55.08924108161756,55.99433268048139,56.480524801862884,56.53777693785499,56.432493000937434,56.1954618051568,55.664752040540655,55.10759423680186,53.814490249646,20.863598306747484,20.644579892269185,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,79.00833021415968,78.181488094032,67.00631905546888,13.979400086720377,18.325089127062363,51.68429711796581,53.38426609928647,54.6701285497229,55.65134423642668,56.18585661141347,56.76588451914906,57.09867552786257,57.16891069057322,57.02282299540791,57.00042255538149,56.76683552162515,56.534382882096665,56.253988896019045,55.94016662248081,55.348342588869095,54.90365878570827,54.34557727194153,53.81613195264266,53.46049644921494,52.610867355923304,51.90986848334603,51.23175182400235,50.802367456159594,49.9202302776385,49.6591631062303,49.32189553815486,12.041199826559248,49.24842469534048,49.857497167655666,51.06483275920988,51.65615232699998,52.4576922057942,53.13631034885857,54.09190639676993,54.99700825897211,55.5129015795239,56.340145151994385,56.80525872193244,57.27777045817828,57.75958326682716,58.157277996974805,58.22578633646486,58.392020475682216,58.59249409606704,58.55749264714195,58.576122849529845,58.441365652799455,58.21246843442361,57.77977497838056,57.48027463475658,57.024805119032436,56.533331343793414,55.66189926827274,19.138138523837167,9.542425094393248,15.051499783199061,12.30448921378274,78.0409563251684
42.29963261979429,78.13641005119274,16.127838567197355,16.532125137753436,18.129133566428553,20.5307844348342,48.78826154535182,48.888980413869746,48.90247713584073,49.57918411988109,50.76221600814062,51.65650823072157,53.117538610557546,53.96286546068402,55.02777964652292,55.78470730620124,56.79036128075481,57.54761789044344,57.90095074610133,58.32096136848837,58.682522797696386,58.94640000862723,58.80558655181496,58.85307495385999,58.43638843586504,58.254754518574565,57.80248885562823,52.94768143243303,55.58247637948188,55.55319400820329,53.80739312153504,52.00653544101301,33.27358934386331,49.01158516602071,48.996563803056354,46.41593078997352,45.58816530879455,44.138527600428674,42.46916917014926,41.59867847092567,38.11843006176477,36.14158709509175,39.21790485658187,40.0108438129222,43.638563192950684,46.26750853683393,49.003124969837266,51.235968672322315,52.714814805562014,53.5685538958925,55.26713953221892,55.726358115193406,56.065286132741974,56.387936555790354,56.50448378810665,56.339529790384375,55.746376982895505,54.98912633677007,53.80198574604488,21.367205671564065,13.979400086720377,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,79.00833021415968,78.181488094032,67.00631905546888,10.0,21.958996524092335,49.473650920544536,44.55910240382743,53.218261837685034,54.398913897525105,55.31965309857165,55.94209069169299,56.33074381849491,56.785229313693144,56.94059136249069,57.026252359564566,56.869810658324205,56.85915421660728,56.624678905579685,56.32992490902535,56.064899251616396,55.99696438117025,55.548645382859334,54.9560260957378,54.380832887672355,53.9126158793045,53.35628375452703,52.712489826348026,52.09922309676319,51.41167468646232,50.6679538059267,50.36329416337374,12.30448921378274,49.53435903317797,49.38769822783118,49.799351524331115,51.01925702657053,51.14801071546883,51.95135507441496,53.04035745414389,53.851520822783314,54.65663862080058,55.56256656152356,56.05375087989806,56.44923822102775,57.00485650037062,57.367549460896555,57.986506454452694,58.196577584208384,58.3717225041667,58.60479952739968,58.65411959721528,58.68245809416982,56.404039129587176,58.16989233400708,57.76644533187378,57.625360257422706,56.98456364637511,56.49047506108231,22.30448921378274,15.68201724066995,12.30448921378274,16.989700043360187,78.0409563251684
42.29963261979429,78.13641005119274,6.020599913279624,22.30448921378274,15.314789170422552,15.051499783199061,46.76967814294758,47.76156158421916,48.91849546934873,49.871029253914685,50.97607797666324,52.5521942142256,53.64292029872777,54.87456552896858,55.988528569105505,56.76789600953795,57.41283995135337,58.11229711760724,58.5860516354814,59.07940469105941,59.23845809356181,59.01386387118315,59.06710441861932,58.767863248300316,58.61283439206325,57.6618969331016,57.29703272569466,56.731435249895945,55.414357033734305,54.20656988723068,52.477990228913434,50.68727464016331,28.020892578817328,45.700055767617876,45.742859791157315,43.00617219806582,36.41870545476313,41.632210267155784,34.0840957846843,32.56477206241677,31.209028176145274,26.989700043360187,34.061994236633126,41.634297433014716,45.20614521878236,47.48598861330268,49.69984037661967,51.429710561608545,52.88912906980524,54.147227211588785,55.23867376286976,56.021576965949606,56.696292370464576,56.828487672897154,56.65435576514825,56.452257115354165,55.93684725861968,55.31066141184856,54.10718199047149,12.30448921378274,18.573324964312683,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,79.00833021415968,78.181488094032,67.00631905546888,22.14843848047698,15.051499783199061,49.76207789636912,51.27007557371327,52.56621546069706,53.88877049427755,54.438651045569806,55.00022294526608,55.11735007373997,55.70673675530134,55.75531910078376,55.87513411492185,55.79560677773606,55.8842970525197,55.678600229365415,55.54186199069382,55.4250923509774,55.24054524571092,55.405421894382926,54.74032597376465,54.753689652907276,54.54814382133351,54.35978072440075,54.16668793797132,53.820188446229224,53.43709836494695,52.822708198495015,52.57412157879428,23.673559210260187,51.747021929523,51.49095891067972,51.36774454369257,51.07379582804448,51.86193249920351,52.46916917014926,52.91320000676738,53.90626047834165,54.500349884060945,55.2764149908542,56.16081476829716,56.86361844293954,57.43674357797056,57.931202724567456,58.11870466865589,58.58837851428586,58.770590484534154,58.865364082931315,58.950317262248646,58.914092131543576,58.63363907932954,58.44826210700109,57.83939292811006,57.67780503764807,56.85049898476035,56.164545076014974,19.54242509439325,3.0102999566398125,3.0102999566398125,19.030899869919434,78.0409563251684
42.29963261979429,78.13641005119274,6.020599913279624,19.138138523837167,15.68201724066995,18.633228601204557,45.70286023081755,46.05735893876747,46.71404281293384,47.967962800566575,49.58358392780661,51.470483845181995,53.37317468453254,54.42071936603031,55.66235913924566,56.74960291795089,57.53252808276102,58.36521592491461,58.69832860042618,59.05888663811092,59.38350077035251,59.55880086225376,59.56953677857666,59.399902316174796,58.834257735664394,58.41440814828671,57.716352432993155,57.231772731258815,55.937865466611356,54.495863808375674,54.53845595902759,52.55023921020319,32.619761913978124,50.42799885888748,48.92656594590508,47.73640193260026,47.20208934225039,46.70245853074124,44.55042914079076,43.825213241896805,40.25715383901341,34.81155870828035,34.881274962474585,39.08967300418388,42.17431299267857,46.49188770977882,48.92150277901364,51.75294321756247,53.38269188626322,54.5398608942289,55.879286188143496,56.81274712951713,57.129946435532695,57.33283954797805,57.324355787596055,57.16170347859854,56.65027217492617,55.96696037528118,54.79598341422792,17.634279935629372,12.30448921378274,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,79.00833021415968,78.181488094032,67.00631905546888,14.14973347970818,10.0,49.972902522434445,51.81689271702615,53.381216789210875,54.55773409227347,55.460908609935665,55.99352428629415,56.600169219014276,56.958055253887935,57.214618859298916,57.281670358377,57.189150268159636,57.18642002273769,56.894029904657486,56.812647610229305,56.38443329132738,56.111080643395724,55.62307142396517,55.150322452671176,54.637437212470594,53.98721036025533,52.94882684578086,52.021230727980445,51.62412048174036,50.379879286709894,49.62625006330788,48.73553093513618,12.30448921378274,47.77289044357314,47.890163267933744,48.23063215636842,49.16811765043007,49.73243342094436,50.811347900245465,52.21221175166608,53.31923060756183,54.37804450033238,55.387345538353195,55.96760887211517,56.890618893935276,57.59825672610846,58.12290867411144,58.50416469999026,58.870819782499396,59.418025210634795,59.39210144613361,59.370331776638814,59.254080176906555,59.221901729192076,58.837187695945936,58.56647943395133,58.00147724492848,57.14108364050374,56.35810350148775,12.30448921378274,24.232458739368077,15.68201724066995,12.552725051033061,78.0409563251684
42.29963261979429,78.13641005119274,15.314789170422552,16.020599913279625,19.294189257142925,21.613680022349747,44.99865711329092,46.072083167831536,47.78527475927096,49.33816174257383,50.558559455019925,52.60379103055884,54.02414433537913,55.4830832587851,56.48619534169785,57.38146882378152,58.29771915067567,59.02797282468849,59.06660909793692,59.517686844492246,59.691740007466876,59.872272806064785,59.64079462002939,59.43589971058634,58.81709257588936,57.9945772421948,57.19385156049786,56.38217613169617,55.08999445550114,53.84883635804053,51.54296131117074,50.635922819188764,32.629254693318316,48.74394834126341,46.90063112384906,45.90908678454397,44.02037727716252,44.90646620997555,43.76522210604112,41.54149979881548,40.594119374386565,33.0297993674825,35.53640336231354,42.18876715052757,45.04525230857272,48.53077347507599,50.32864442398172,52.38998998615435,54.32868317689393,55.45049680487982,56.432206617875465,57.04600885222668,57.37041488287037,57.46653656139791,57.37679956228079,57.25298943058368,56.57916891532097,55.648376181023366,54.31096671362801,12.041199826559248,24.345689040341988,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,36.26750853683393,78.181488094032,67.00631905546888,12.30448921378274,10.0,50.00642280662677,51.9878076080984,53.84039633727167,54.97195122778788,55.97804842404293,56.691401509258206,56.957845262962685,57.30544882585271,57.41801371960676,57.33198067868271,57.419013113496014,57.02790575841555,56.90342297431076,56.317896462423526,56.016015687891226,55.35043347050548,54.85522684192404,53.96452175897208,53.372275757786774,52.19778317661242,51.29206357747529,50.38620161949702,49.597709665950035,48.13614343238298,47.28426834761584,46.6983734996128,23.05351369446624,45.06085417638042,45.748411950633844,46.61291977065603,47.727030141640725,49.51386094880292,50.776331255153345,52.371917365751386,53.20040297013403,54.4626525960326,55.86547923852996,56.61647073279469,57.35666752910083,58.12694149653571,58.28835769515317,55.46109386728525,59.13723276650912,59.31907696921719,59.38912813888723,59.20388937228459,59.10838831529886,58.72734170134217,58.43495020250755,57.795806197408986,57.18093775389167,56.32604056893428,55.33178277804238,19.030899869919434,18.573324964312683,20.043213737826427,13.010299956639813,78.0409563251684
42.29963261979429,78.13641005119274,3.0102999566398125,17.634279935629372,18.573324964312683,27.363965022766426,46.96618459232225,47.707121315728536,48.63703444639852,49.95955313933496,51.67553621196824,52.97248244823556,54.58825121741065,55.70856872668884,56.759661288512824,57.379754168150576,58.40743888169725,58.99174597304767,59.256936078609584,59.583942411378025,59.539683348398796,59.80426091306664,59.562188710423115,59.30790151138039,58.45185510522092,57.986023110963544,57.069242151230696,56.00199402569663,54.54335598885056,53.35265283984775,50.97576577541649,50.73604722580332,23.979400086720375,47.8625439578978,45.48168221764868,45.471468007418224,45.191714638216595,43.487136474677534,45.27578349505393,42.2914407968993,38.85643871835764,37.127338590699516,36.8859777508117,42.046896204203605,45.906746805752014,48.284858861449855,50.6822297934645,52.5616189747518,53.95684516474526,55.082468304512275,56.074217796486906,56.39312138830473,56.94485861226752,56.96812289639239,56.89424300390077,56.32219326761093,55.689944678612676,54.57798661592723,53.08950518543554,11.139433523068368,17.16003343634799,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,79.00833021415968,78.181488094032,67.00631905546888,13.979400086720377,15.68201724066995,50.39255443806486,52.419298053588676,54.21230338779985,55.294329211116576,56.24013802612379,56.86329652805086,57.31145381297382,57.47027843079013,57.76893596270952,57.6701404763698,57.51326073009701,57.23805265600123,57.071356643239184,56.57629431388952,56.300463012866956,55.86727921309507,55.3366531403151,54.71111206589114,54.02517583613864,53.12198520372529,52.26983770394657,51.21589387024961,50.35893804993943,49.24795995797912,48.05106483846407,47.10489699751429,17.853298350107668,46.41126932803509,46.56146134740865,47.3904200747027,49.180985177643485,50.11697288114142,51.46407135287053,52.820190739895935,54.04109859516982,55.147734739975085,56.0901033339685,56.68271270182824,57.3000178205887,57.667176386579854,58.586815373976684,58.98428970723012,59.261762096983674,59.194651221795084,59.46723368788134,59.34131671064722,59.173085357120385,58.968463090109026,58.429111440313044,57.94418330874141,57.37942862465065,56.51979298391603,55.71705338809531,28.2020145948564,20.969100130080562,18.692317197309762,12.30448921378274,78.0409563251684
42.29963261979429,78.13641005119274,20.0,24.14973347970818,24.14973347970818,11.139433523068368,45.54077081375389,47.69406868913598,48.929400965951245,50.379759908900226,51.97914303318419,53.50158823701509,55.16006230386048,56.37915809487386,57.18277425409748,57.97322949670024,58.73297345798798,59.142823198921064,59.32557469915534,59.549416430647426,59.63744867831921,59.75063996095236,59.49570518516734,58.81465116494243,58.27501738517769,57.310824647342955,56.29671524050786,55.330141138429205,53.52973179005932,51.52707144811241,51.09571797908949,46.888912383401696,29.20123326290724,44.96334505996816,44.90155202589509,46.33074381849491,46.531449516009644,44.421190137451596,45.00798881491561,43.473300153169504,40.50959459771651,38.695250628572275,39.024380561986646,43.61425612983891,46.35493799811566,48.950964264953505,51.610204276010535,53.000234383982885,54.32528362385662,55.44923382058467,56.16027860162048,56.75867207190781,56.76943142962805,57.01329618903753,56.70024937736844,56.293627009223314,55.404408501594546,53.944604366750866,52.802869220008574,17.16003343634799,6.020599913279624,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,79.00833021415968,78.181488094032,67.00631905546888,12.30448921378274,0.0,51.04008850999243,53.080626043367374,54.53492634542866,55.50625764708823,56.26628774544528,56.72693449226226,57.12833143881585,57.32745074520523,57.39977971120713,57.263073782910894,57.05560113000008,56.814872678799375,56.58702853608205,56.17253081502244,55.60099203301077,55.25983682498495,54.80515718489956,54.16109378326511,53.44443364148307,52.93214449408153,52.18706143644206,51.593054549601845,50.50847444082255,49.94413945110615,49.01093077134063,47.918660152578745,21.13943352306837,46.62313869169704,46.94359467902213,47.56818610482139,49.18161444553998,50.5420307707179,51.524259511133224,52.99945076932008,54.276483711869325,55.25937110334782,56.29076104199016,57.250961568391496,57.62379179906687,58.269379958601064,58.62944919011257,58.96811060919969,59.36771528304927,59.34072532868936,59.466821247812746,59.38019598392279,59.16536588242833,58.721358691725456,58.245852788172535,57.644966893296285,56.98811023460367,55.970377633436954,54.92293725670912,16.989700043360187,20.969100130080562,19.294189257142925,16.532125137753436,78.0409563251684
42.29963261979429,78.13641005119274,12.30448921378274,17.16003343634799,25.622928644564745,19.86771734266245,47.70586937520651,48.340390181594664,49.46697837245742,50.09012981042959,51.40155939547348,52.39201845762534,53.76659063797446,54.747071182609915,55.60075285179853,56.556627305706215,57.29263629054374,57.99430156530388,58.274862324539356,58.69331478626574,58.73828435145075,58.79502445791231,58.46402684408777,58.1979785776581,57.6564024647741,56.796350002396025,56.01062140019138,54.83132083310472,52.91124546612215,51.46726329341988,50.9144535813547,48.12231313097016,28.633228601204557,47.62303363287768,44.609879983424996,47.34479789425578,45.992825013197454,45.047698042978396,45.39389782072505,44.881698368368596,43.440777384681006,41.22412495411281,41.69850701861498,43.51680376527895,45.71289471190606,47.787588374465344,50.114054903199005,51.96355836873466,53.293673657962515,54.101240357464455,55.163938911582015,55.738563565985345,55.90433865437181,55.855441962708106,55.32917368033664,55.04477658912005,54.20544866346322,51.57290513654097,51.62044375631907,9.542425094393248,13.010299956639813,75.27790972343246,78.3073116702559,77.95091888540937,36.28388930050312,79.00833021415968,78.181488094032,67.00631905546888,20.0,19.294189257142925,49.62625006330788,51.19984601894008,52.903040130814475,54.10718199047149,55.1790418370605,55.83236191985631,56.40712932731116,56.686411993461036,56.83911162845416,56.79155241283354,56.86769396752648,56.80685346736584,56.45077251426443,56.03357676870023,55.65954019011971,55.442491694164104,54.653650033632395,54.18037650922208,53.41119819135193,52.56749006359961,51.55263142763477,50.658111771805494,49.567877231001916,48.14786798490221,47.21530334801461,45.978815854686836,18.633228601204557,45.36873948928961,45.1936852704,46.58755264064613,47.865526798563856,49.29995898475612,50.812788812268046,51.98318865279695,53.142465352884216,53.847493503166255,54.91211766314442,55.8300029119343,56.54001247978794,57.30588495125402,57.66276736932742,57.965757207305195,58.27372504399556,58.6818874849741,58.62673312591335,58.588065931230005,58.495275132544066,58.364076745360606,58.056000752973404,57.45090413404757,56.891045416815224,55.995392104476764,55.06734971715797,21.5836249209525,23.26335860928751,22.85557309007774,22.14843848047698,78.0409563251684
