0,1
-4.423562704882644,4.0010694673568885
-3.787788194339991,-7.468282427915847
-5.152831226736435,8.998115606213856
42.05640049254727,-2.095232780532821
-5.297972301521554,9.13867057832067
-3.9588791118593574,-1.8735482941274506
-3.8314276965154614,-2.109193397049789
-4.614148790474436,4.23605252723793
-3.7326923304328457,-7.041339343565069
-4.100209265763026,-1.6352593683970826
-3.8952563623151093,-6.923660683916664
-4.510250965686254,4.123252736139093
-5.278223119709388,8.90586390707793
-5.223509846637008,8.945894392230914
42.76238693619379,-1.6600243673767374
-4.18189047138621,-6.744101222205042
-3.9016898687611254,-7.438311057156846
-4.130225018766961,-6.823814782378081
-4.089822994185389,-1.570295351262685
-4.494916844223967,3.84941933239144
-4.091021106410434,-6.839689565939414
-3.931270520065762,-3.158869988254515
-4.018720937657264,-1.5495192476348476
-3.8196205920769843,-7.39233857465177
-3.9989426268555714,-1.5067869639213733
41.43018435394936,2.85950535478037
-4.354218217338843,4.158565698072821
-3.8879884227398955,-1.7976096562476043
-4.073383048537748,-6.503991832948047
-4.024178072046968,-1.6451234610653382
-4.481355152436844,3.9996501123066595
-5.178082251223592,8.928697054532426
-4.023971535301874,-1.5348807002671667
-3.9447513136652885,-3.066454753225769
-4.4955353402675176,3.76118563722379
-3.9893038531389484,-1.9313853038307411
-3.8112947107726107,-2.350570784021081
-4.017693403656418,-7.691748674964927
-4.22000040720128,-1.1352318906170378
-4.313342097133944,3.6583552631183465
-3.919416434330968,-1.896678391711606
-3.966304558860629,-3.1026263701707792
-3.918044774573307,-2.2093510452839444
-4.3721512838161996,3.9376727294094747
-4.361209861500997,4.0521999962284845
-4.100077122150558,-7.695374973139437
-3.881965970329518,-2.2777220327773864
41.78466475080269,-1.3770786876903494
-3.879068684725876,-2.2713829569579613
-3.931620086757854,-7.460102966586852
-4.280299943017061,3.521537265679054
-4.238123865807514,3.4491741017968036
-5.260911348962341,9.224179447043507
-4.4164483291422965,4.257145902779383
-4.252486336124315,-1.5390207152565039
-5.375389837217284,8.83139814444127
-4.142370363843053,-1.4709799320541903
-4.709314667253757,4.081644240307033
42.3448550553822,-2.2439342793858996
-3.8598694479068296,-7.442875822421089
-3.9111367648974786,-2.2409138137882376
-3.806838673642451,-3.1136418107611403
-3.859355371111868,-2.2740914200954814
-4.329737288812595,3.7875432440192256
-4.422267778721249,3.2099885962411516
-3.9993242596541787,-1.6904814662524419
-4.044727267777725,-1.606403883094608
-4.322755270328084,3.5903968470831176
-5.274840134257506,8.95716623682148
-4.300972542780407,3.35448506494356
42.25273084700483,3.328344223343394
-4.195010925029339,-1.5538588317459436
-3.904398009787494,-2.1155308496686613
-3.9477859905313615,-1.869064139252712
-3.9817689745281086,-2.169045378685769
-4.23866667353683,-1.447829771792083
-3.925547070254927,-2.178235324049118
-4.034722795116769,-7.496081545202554
-3.872879340614423,-6.902788079126037
-4.157949577201941,-1.5620038785435013
-4.071710282857881,-1.9731084313987544
-4.544962864250278,-1.075671253075702
42.72920543063545,-1.9196200084223243
-4.245876261752908,3.592601464573384
-3.9142106413369557,-2.8382696631244526
42.21179781033575,3.4878017380746265
-3.930183630390494,-2.302016522777995
-4.400680443918507,3.950765415979824
-3.8780653035293025,-3.015630214945401
-4.213353684655661,3.63840937140982
-3.8501122498561555,-2.3395443125856494
-3.937958706909799,-6.31684035309038
-3.8843195665474255,-2.3103004884825302
-3.9456936168102565,-1.5984096693135053
42.21161968888973,2.883516967520247
-4.026959352757764,-2.20484239812288
-3.9103879728082234,-2.3649981720080118
-4.437800977549953,3.787089068593086
-3.896774243345195,-6.851144824405651
-4.037168858178617,-6.647007940211449
-5.225668740021725,9.242611922797117
-3.771717607752633,-2.25260923156978
-4.290795269479174,3.7552547312545803
-4.063006007643,-1.872352181552406
-4.359879821540337,3.4110949864870572
42.66023122807642,-6.496850086325107
-4.384259245148213,4.395061869200941
-4.104914532465417,-1.758189838046942
-5.465113320752732,9.272892093325478
-3.9399997252681436,-2.139884224206838
-4.5294780627529905,3.7975071767165205
-4.101203437438306,-1.7594649507848077
-4.024497967443883,-2.853075857487228
-4.508000220164719,3.562827235866477
-4.123806017177646,-1.824708082560449
-3.9026594953184865,-7.553618348612843
41.59147727077594,7.805176470126865
-4.14603046007886,-1.7227725992913911
-4.030613200329847,-6.979188159477838
-4.562058311632373,4.431414149013039
-4.140910097027426,-1.347419587380867
-4.096772624455781,-1.7360864343174438
-4.003416328669537,-1.5114566498109543
-4.171016854698283,-1.5508081109916039
-3.924032490239145,-1.8818952624643344
-4.332481889499234,3.9816817043444757
-5.139428548049823,8.493610192955934
-5.12358049492566,8.551257914109996
-4.211163679361873,-1.6215742826910469
-4.175477328863795,-6.58785344813048
-3.9295777554211213,-1.7834604047962888
-4.0871183766583,-6.9215610458165315
-4.298071790610869,3.429093751923861
-4.095326543021009,-2.161337478737924
-4.60123598464009,4.33480038498224
-4.260106784546281,-1.414988728773542
-4.46138665704877,4.389922232679386
-3.8493613945422664,-6.793030908537412
42.64456910063998,-1.100155023315958
-4.067643919257197,-2.0889623722478246
-4.097840988360954,-6.827588078077282
-4.011077561730646,-2.122481640411242
-4.127765500204015,-2.1104562091600045
-4.725603762933539,4.214227494359126
