0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.08471134990746687,-1.3449718392289631,-6.716227466283121,-0.041479436476040035,-0.14287008967517226,-1.762476926613834,-0.29350431467703897,0.645402929154246,-2.2885899060879886,-0.48736412298009707,1.1752131055542492,0.5041762358502995,-1.5696775395773217,1.6141187189083277,1.437022822436853,-0.25900249259539226,-2.164461706142463,-0.219634941281288
0.5458237927796904,-0.46740389335666926,-1.964911505533469,-6.4900289916741585,-3.9931982139059774,-1.5540921664946836,-5.915938260619918,-3.3358062386120166,-0.7132838595217974,5.252956929636719,-0.016572390602986098,3.1200206934920516,-0.7571944302331874,-0.7771496652844734,-0.30013398814609515,0.591730437916751,-0.41682432437984773,0.4852252030417188
1.8451143781518728,0.12529247791027398,-2.0143843952828133,-1.5218955552396738,-2.942794459714157,3.635573158391748,-4.9141151084228545,-1.4418609663787012,-4.883697984484992,-1.835306299267791,2.828087550331067,-1.4915311043901818,-1.957101088397548,1.1884691282397166,0.633795895842115,-2.109306627538417,-3.34592966819371,-0.43318712173098106
1.2397118785620174,2.5234461739504113,-1.9815076566615235,-6.655013562307908,-4.45755951007106,-3.5454303509621727,-6.756683897881957,-3.657029079675568,-1.2650518434830385,6.030393623786319,0.33662156632900037,2.78065316166812,-0.45269425990955364,-0.8650083698144553,-0.8850866471183402,-0.045101437748800155,-0.3086331827503321,0.5443943863961841
-1.0266500456664773,1.3516634409381543,-5.3154387612829685,2.2910480443812276,3.81033574693082,-0.0725291114329858,1.1469891231255878,1.2401541013993558,-5.164157003427265,-3.2886029653738182,2.318924235206924,-2.964439796740202,-0.028742457162076462,3.5518843775330566,0.7562978547881091,-1.8042091517434227,-2.669035973316521,-1.1586966217881853
1.184692647399075,1.7103726300230369,-1.8822279775008905,-7.158623891949251,-5.387752381616306,-1.6330178004156193,-5.5364653477610055,-2.832938191696032,-3.547147799846158,5.532425397783777,0.9327413751647056,3.874736016180215,-1.199350028739969,-0.4157999421793912,0.19099139797133127,-0.32547271183009935,-0.3314202670733052,0.5699036123707766
-1.2821196657409013,5.035386552447249,-6.24940383072062,-4.96167692666764,-0.8377408518716145,-8.95618700427855,-1.5345692847119352,-1.7557161424027785,0.3517233846561487,4.812443624916366,-0.16563321235916,1.2224145648586309,2.0717759011273067,2.089624028647507,-1.3411969955731715,0.23374988859677176,0.5244737591239751,0.18927390728114962
-1.078950186267224,1.662795836163743,-2.900006372344957,-1.1745216125920137,-0.3064433117332612,-0.746182989811497,1.62686672177852,1.4025688996473986,-6.845690159389331,-1.6109390739444371,2.1850697652648945,-0.49564622565039096,-1.4494496449219998,3.5490552395936263,2.6158288197845665,-1.6491464420522994,-1.6626277273308259,-0.6032268296988781
-1.052543228995177,2.5576927178683317,-3.284156112113398,-3.2863613529980817,-1.5006842793525959,-2.585228925545418,1.8548509613761246,0.39740081428113794,-6.326358688263405,1.6010433417368364,1.1999740302609605,1.8621876602716032,-1.2119138237248182,2.6307211718570023,2.1368108723933426,-0.49543497216449794,-0.5684431805494454,-0.5137334452488567
-0.9431221151795135,2.1194490230586984,-2.8357765272082265,-2.9678614140239636,-1.5624893932232649,-1.690608849638061,1.394364506884244,0.47959375920018404,-6.701876326864802,0.5961799087288718,1.5985106877606094,1.2586330489003303,-1.6058743754991842,2.7586034875995913,2.3013292510478762,-0.9228626767074231,-1.1566062740110097,-0.4944538501513098
