0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2.1463519757928937,2.06925940746539,5.201213698156321,7.158407571494094,3.161102491491529,-3.8820403772779173,5.949828408898295,0.38098613982102414,2.0161551356105103,-1.5468909609343604,0.916225855852105,-3.308265976231179,-1.1827749129496048,0.6133684739946479,0.7726286858323301,-1.472351932108584,-0.4760623768778359,-1.6336879080892925
-0.570289227475688,1.9938797510379085,-0.31404053689099287,2.713471257245955,8.015551561613234,-6.379228827800144,4.3785910123756295,-0.09383290929822258,2.0778391012544426,-1.6934013840179645,-3.340411649942711,0.6231633663190148,-1.4207930256324903,1.0099810783947438,-1.0511725894368482,-0.5960456421235348,0.1817995692654387,-2.762047687586954
-0.2881401158165778,2.490866737006592,-1.3950310002477209,4.537286215749277,5.488406287148866,-1.8124147376627806,5.854507522518762,0.16293524937289383,1.1343189746011362,-1.193016047701353,-4.085954328652212,0.13869746563023422,-2.878906643943399,1.7914374416494252,-0.3246469204480541,-1.3712108940028518,-0.49205870298512455,-2.3055215886431517
0.04752534096688307,2.4828307046950036,-0.5274850145715284,4.4668825153421645,5.215063449228077,-2.2597038260192255,5.081707793773948,-0.12759932940292573,1.3700546722089122,-1.435958795209393,-3.8560870981634996,0.2006169005544478,-2.791323608924583,1.8929396080521896,-0.8433759498573793,-1.193495757074308,-0.8587549098691765,-2.4319849255148505
0.3455374432164584,3.056746554558242,-1.917848136585655,2.5869064636713532,4.221999293092989,0.297108964221103,6.081464755483307,1.4865188470021957,0.6365127162555801,-0.12751710142978062,-4.190022801420703,-0.053517658745147356,-2.633326183545531,1.4749089579649972,0.0005873990414785313,-0.9273059413070536,-0.1717454136526684,-2.4447771467768944
-2.47447787702379,0.882870267001968,-2.1909146035712705,3.3440943474009184,5.659955583638223,-5.6078591398885385,5.387651637402624,1.5714524787963313,1.1680440159890735,-1.9542448823731058,-3.0077598043576614,1.2319825364478563,-1.2326409024070517,2.091722165527798,0.0018240282636168281,-0.838649252970271,-0.6721755095719811,-2.336789571918782
6.67730550899712,2.207779004784644,1.6773550501293495,2.2523418975803358,4.518272046697396,-3.787234964434302,-0.8414821368570371,-2.880926344217247,1.0795195168086154,-1.9339157645049887,-1.8005463746210846,-0.11730559000032248,-2.659739331475719,-1.8686164210480205,-3.0248501221967974,-1.1314306505735028,-3.075877075251977,-1.1160447755990215
-3.5092526384502536,1.8100816530499984,-1.4783237462536698,-2.3746970708486526,-0.29534320301118755,-2.4722278395447237,0.9711340161917601,-5.249812947523369,1.0520090725786784,0.2468562957242708,-3.3539249315887685,3.168610374713116,0.08686046277236437,5.215090248631916,2.0824004410091685,-0.8082277868660387,-2.020392926237242,1.155385510995549
-3.3510432879291283,1.4669244537523234,-3.246451834950057,-4.0781688444847255,-0.21376162673334015,-6.916424436921065,-0.9859173269003341,-4.968138209698674,0.31549277804407794,-1.0114076579237337,-3.2885746493523857,5.148836295548312,1.1960368839796787,5.328248321062365,1.3799410990825727,-0.2230574589537282,-3.06740297463086,0.9029978344030248
-2.73977002109959,1.6594629225986104,-1.3282412383603277,-2.488547130939618,-0.6426712090564478,-3.96406172546025,-0.0982971897293825,-5.574112532379464,0.8021963152443483,-0.455218372062141,-3.3788989215869107,3.910686313941776,0.19550764799060794,4.806514164701397,1.7937748094437829,-0.8707831352550027,-2.780311843300884,0.8305688028654207
-7.664813050882168,-0.8768421838337419,3.896855912965523,0.15609630835289878,-6.426800658154697,4.051594982712053,0.07915674111602766,-0.2992138918785512,4.636878591907648,0.6267945484065134,0.08402843030165985,2.5835115097786607,4.2451902906271375,4.043705464428242,0.5212525267030204,-1.2541543936860444,1.4331522435209412,-0.09471045037399717
-7.469229791318846,-0.3318714421387794,-0.9517607574952407,-4.414555038036784,-8.633761442803504,-3.1972381178476117,-2.766663416850756,2.201260588849144,3.734235037250658,1.4052438626801498,1.273652357148539,7.212414047995825,3.889877220780258,3.5103663380963206,2.897490344038517,3.234837003275896,-3.3484410220882266,-1.3511045528978785
-6.953680230764769,-0.902759352899532,-0.5721741936288967,-3.860848736459267,-8.344948492103358,-3.050538301152195,-3.0235324476257293,1.414676622322315,4.088453894371289,1.7274713079121529,1.0876385600431557,7.717522441123056,3.248289572220598,2.8093864234237502,2.6658236209587103,2.6646566112490624,-2.8545757088711574,-1.3421590689140581
-5.877596429896283,-2.550521920659235,3.0832158212074883,0.9251062266301853,-5.477319606516609,3.3007939919073688,-1.1671144602493064,-0.7304660733840238,5.582870982355179,1.521839955547859,0.31503657077566766,3.624124493713591,2.8740456045246643,3.3492329059945627,0.5202236970636915,-1.1049896533898294,0.3019142868930851,0.16569387532689606
