,0,1,2,3,4,5
0,3.29582636888056,14.030888347388492,3.0082600722131274,-2.5564796677296204,0.15540505961621998,0.8202296626947836
1,2.4101960919325824,9.882480280177093,-7.362210861802842,6.637596136428954,-1.029913497921465,-2.549160095105809
2,-2.2200236651955403,0.9566724708525094,5.845146569350619,-1.2906592122225984,3.11123677724668,2.2658705882864245
3,-10.730805049382383,0.9216232239815803,-7.754109413118596,6.195533784472101,2.71259795623813,1.3598376893271467
4,-7.104982355902086,-0.07631630687526147,-0.02958131734663111,2.880801194023618,12.985039264575011,4.124805281835507
5,-3.703583563393058,2.1301470622958445,-3.9470640869327367,8.832124770741029,1.2077509738639023,0.9772204178910027
6,-7.44174627524157,-1.3989118250907038,-4.139737088392124,-2.0958913597099054,13.636719165531133,3.0614324607531644
7,-2.767800644123138,1.4879381834585814,-6.8802676333806225,5.825220250846631,1.307574838731076,0.19351792380348132
8,-4.957044672192613,3.6068384727323375,-3.3289338276345988,-0.8955327489109557,10.468181946212887,-0.7417185249676326
9,-11.235334158634481,-2.261964659912841,-10.468716413699712,2.245658709336162,-0.8188942990106833,-0.4953417684345973
10,-3.439273406261586,1.966894295489032,-4.024349285454214,-7.798719445354529,5.396432236962717,-1.376447671918056
11,-5.489105076582684,-0.46752045502631057,-5.234140520663214,3.3064670293118033,-5.235094777068836,-1.0842209535602936
12,-10.157450243781849,3.7182907599572044,-6.74067143494311,-6.935134444910222,5.890968782465169,-1.880427380763957
13,-10.28375107419681,0.6676393683391033,-7.660443485550945,3.582103274114396,-4.437285471562552,-1.1431618809639348
14,-2.0643329168444056,-12.918385849453067,1.038848243005253,-6.906934671971455,11.404621834573677,3.5842751820419734
15,-5.82512115807786,-10.696513472161746,-1.7358403203933854,1.3179849194475701,-3.5951024117751214,1.4274705130055891
16,-4.572090516120166,-1.2493407829205183,-1.130009628671408,-4.883957396996456,6.80018135995916,-1.780000369715203
17,-3.9639011152171797,-9.22331649631382,-3.507554493411181,2.0755112603213535,-2.847932139503318,-1.9301479124140024
18,4.0118810176532,-3.08392883089659,6.208395545567518,1.1336096449862039,8.768207792290815,0.14495283721489782
19,-1.6127829167033376,-6.26885694133388,-2.272417031527999,3.167787749435199,-3.49499288967725,-2.63764835211327
20,-6.029637502147396,-7.713560363445233,-3.8525153238217076,3.104051442806476,-2.3151124605865507,-1.7088221409791597
21,-0.6308125363131603,-2.655418798182759,-1.06797571630864,-6.36733772752828,8.800002752890835,0.02965960132440859
