0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-0.33394022819254787,9.635937262280416,1.6237082103324791,-2.6624843355944146,-1.484707597550231,-1.1941657601227562,0.31359052144138577,-0.9419457900176488,2.744751022960204,0.21896465047807057,-1.3499226683374277,-1.1553876384531376,-0.16074606124982377,-0.1292729300979476,-1.3566508567544746,0.14834348835841202,-0.9775124520557446,-0.1366670362620102,-0.5843102339119808,-0.913278230788096,1.0180539519589702,0.15287195446592444,0.6910243204130717,0.07148815835750377
-2.304350321932871,16.490966751701414,0.8023038287164095,-3.089399897873813,1.6136515907335625,-0.07693221629844127,-0.18608543758968699,0.4327495060509642,0.8151803901802568,-0.7980905484654375,0.1731040851936695,0.6003930072978626,-0.24352305393720944,0.39960936436390326,-1.6069087967667008,0.1373653588863637,0.8247207602948398,-1.0886370958040492,-0.12990309473671402,-1.0111431962211208,-0.32095204933361476,-1.6794166477028756,-0.9782130477641937,0.39015797159461973
-6.639646858161416,22.321687525770805,6.547165709264697,-3.5849572678572326,-2.399158080375787,1.1248101294097892,0.20414704042185178,1.598468794309947,0.9197417239150725,0.18700506772638575,-0.7068129194824118,0.940681664077166,-0.9337553970911086,0.30062144386178175,1.335009750223546,-0.031187890168344223,0.8989586559662346,1.77447506436007,-1.2013234416476792,-1.6086245071888838,0.5996851597185822,-2.61603468407362,0.5047079018293711,-0.4440851503237664
-5.343367799423128,21.885055058521843,4.35020331963195,-4.439979842966738,-0.12930629640465258,-0.7216897267968407,-0.5717889485163566,-0.6863662340044498,-0.7019363068277686,0.022829262154108187,0.5620890786630593,-0.5228497821217665,1.8997744740391114,1.8224157217296855,1.4982675516147455,0.9984033691687666,-0.13282798938968393,1.560544546497761,-0.0952912852394566,-0.6623874229265657,0.36958490279919215,-0.9231576106214411,1.9806121973743818,0.4448591546642726
-2.994268852938699,19.49515991743013,1.1605818045381762,-5.184523926566651,-0.9601351345188719,0.28946736345821733,-1.334787874236942,0.5111469837682316,-0.7294271563009791,0.09341948066824926,-0.7556748216744829,-0.34909977888730387,0.9044024806571885,-1.464638718782142,1.2768343837652711,0.6215975354644622,-1.3291717592531467,0.44596647263218325,-0.7669667620527065,0.838083760659938,-0.612626708413377,0.7893588553196358,0.7722046724578923,0.10217742321759321
2.2784546696087964,10.511771749228984,-7.205540089539932,-4.499453677662072,4.110752514300126,-0.008425049659992023,0.20998578257328315,-0.6024798851743798,-0.3840465089173436,-1.1234814749504882,1.238017809413432,-0.3066644808627619,-1.0113120489972645,1.4150092026499534,-1.3708730523243315,0.4372070108970526,1.6052108270220655,0.03624275725101894,-1.4396995547378335,0.1663756690221493,1.5372637110262934,0.30382897593659225,0.16245267772651512,0.22475508184621307
4.896412925399597,7.2009631841252775,-7.754087936960353,-3.5050589215613432,-0.8179335431259579,-1.3412208907373706,-1.3750180584090346,0.13862526361839603,-1.3241006740679715,-1.0280659457731702,-0.15057016632012493,-1.4336670943101937,1.559215090587859,0.7784214195567843,1.012374675215183,-0.2917647009756401,-0.3828133746677483,-2.186554790280061,0.3736345224153885,-1.532862338351038,-0.0437593973922467,0.691297566983213,1.689697008027912,0.5159465403423359
5.774593712274692,3.9929281045668024,-9.171917841230858,-2.897464812754712,1.3389089967644927,1.1994010305114893,0.5363989886949307,1.1552811159545762,-0.1335979949648019,-0.32400051934010976,0.13864400410120814,0.35072367015644623,-0.09515206014734315,1.5151552221571722,0.7781417763911112,-0.07880421847283474,-1.3481192871026026,0.48221050532803666,0.12193004442917743,0.8339818310927174,-0.6836087469435181,1.591505328726265,-0.1347902333744435,0.27323198596594445
5.864270084237752,5.868304801456845,-7.5957889107925824,-3.7016315061462315,-1.0053624377569823,1.5564215355542115,0.6623243550567153,1.9642531867273973,-0.9077090943179011,-1.2828687939178254,-0.2726290982898044,-0.0838060167930762,-0.11329815039830951,0.9873731101027772,0.3377281689823201,0.08261326529878288,0.19682467072729642,-0.8918389095250212,-0.13881382836753609,-1.891972184679639,-0.4273651347934688,-0.5922353292360155,0.6670325641173775,1.7520656587666394
5.87248224661122,5.714849557420502,-6.769048806331255,-3.16750748791429,-1.2413995805164657,1.4521337885835486,2.260460011850565,-0.3548487574666735,1.60010045871811,1.4461663373664593,-0.43547924176424685,1.060431856324478,-0.6804928075382469,0.07339066400344396,1.4389843328940988,-0.5401982221403359,-2.5637306180165984,-0.015796533154627344,0.6423127176078105,-0.445082393537225,-1.4803963145842134,0.520684710774868,1.7137255699130178,0.8742903365523261
4.391477705433062,8.407361456833605,-5.354753805618337,-2.9964943421465655,-1.0177572011922185,-0.9551723237443921,-0.8818524542804526,0.3555699016122292,-0.9788539639322293,-1.137708440435863,0.7310274048879117,1.2390626176042185,0.05676889940081348,0.42086664540408303,-0.5038064347631688,-0.06258902739216748,0.906853026066984,-0.5268502846715242,-0.16720450641229917,1.6150090376316415,-0.21646033018622182,0.3540569430971013,-0.9783115521300728,-0.5878212473109878
3.6875108641140706,9.413720815264757,-4.778751185640363,-2.398790090109018,-0.26161698576832043,0.27574441204582434,-0.07320051373939412,0.1277519261191261,-1.9537192564911112,-0.7949010445847131,0.008470556843432675,-3.0093844079754963,-0.38122956294197213,1.1294762073087603,-0.2756602834319624,0.5670637380663971,-1.7669326002819568,0.7340122024627079,-0.28244166737746934,-0.23672633129108853,-1.4164444362757256,0.541920751680482,-2.377774901261742,0.996764641704307
3.392961336449898,11.278768569656354,-4.867545654665985,-3.210396863646708,-0.38532870944805453,-1.9411282767815834,1.1483128725300895,1.32187629521371,-1.1520234058700078,1.4750239076417937,0.20137872405034607,-0.5527673148599943,-0.8478312441869527,1.2249055943051799,-0.6114200122591754,0.16083958322162614,-0.5595716802846232,-0.1890589567639907,-1.2058212540552118,-1.1890835146000491,0.3678591621041018,0.33476802823309276,0.45737329965302354,0.7767524988911625
4.410101317834497,9.666947058015985,-5.080927919752375,-3.007305246712518,0.40202039233618914,-1.8390619833094743,-0.3466498019654669,-1.1951315653327865,-0.3284121131456633,-0.7555588249562133,-1.804471630442376,1.2536098143911083,0.032761991290184644,-0.7332532642698657,0.252804803985984,-0.30445039340195035,0.2974494377388084,0.2935708779202515,1.104596730632052,-0.37131342606081374,0.6267163758423595,0.6736049920414355,0.12914894200540322,-0.7538036705639025
