0,1,2,3,4,5,6,7,8
-4.675953925029661,6.891409932904543,4.736043493950651,-2.3477566727318995,3.9651636927744063,-2.0912118393420447,0.7852023029407454,0.058331312612910025,3.0559955380855177
-0.3147605159570829,3.021037390101439,6.012419439971158,0.9070824113118192,3.373317650107135,-2.301129233882714,-0.33831764942687204,2.5814533687879893,-2.676652218129319
2.1398485879340634,1.3749594819096138,6.4592487036893,0.9521078085478552,4.690483318727636,-0.1929448176902444,0.5336908038496302,0.1402123132134201,-1.4606469884115536
0.41852218913796413,1.5008182595104942,5.2350920275248,-0.02508019613018342,4.211378681588345,1.275873747738396,2.4124011913560763,0.3691277338289878,0.5560199294691092
-0.8047860781627704,1.78901338334355,4.163327820591351,0.09950742795876444,4.609087624133316,-0.5018642857440614,1.016989816198254,1.617527538082896,-0.3670258807889234
-2.003725172632074,1.189872901983856,3.2200488388389914,-2.1005649427198634,4.347459121734943,-0.06337732100436211,0.7651051216759036,-0.39193052059400674,0.7745786198689679
-2.1796634178708274,2.0012161848380203,4.8229174456652695,-2.38499521804496,4.242066074823751,-0.86037828058179,1.7631027425181869,1.8637247920308537,0.04714392020599212
-3.6567559789816855,3.469577652959157,5.185020494017975,-1.5528800904210747,5.121194478517523,-0.10939523150916797,-0.1333675901074911,-0.6947065981954329,-1.3229161904733249
-7.155503097431744,4.256231823903513,2.8100209732479353,-0.7733160630197649,2.396338567789183,-1.5070066333683618,-0.13393599165660158,1.730775735740607,1.5154231586519025
-7.477791575513405,5.049844728328026,-0.2666352544929971,0.13669667754190717,4.779911626157285,-0.25802213772803373,0.28528180766798644,1.0494948080779563,1.850136745531059
-5.519203631077992,4.512689501922513,0.9195902201231041,0.8317334008796013,4.022159878072295,-1.535126945655064,-0.396270154859132,-0.20997649793112916,0.800329593256224
-5.870100573377663,3.515314361629111,-0.29620204081330836,1.674941922421628,4.477654111561698,-2.4754274659950237,0.35349538882556697,0.5016051730670555,-0.7666054161742959
-5.305652811440713,3.2073016175106037,-0.022523453010084626,2.45272560729582,3.9941474836112016,-1.6212657852048018,1.4654675236729844,-0.123514717250086,-0.2587562890179587
-5.392165121590524,3.3621325850652166,0.3330873769009488,1.6247996924087063,4.708712575399063,-1.6924062217913267,2.009137383944046,-0.5786871938134603,-1.3319731527610572
-4.898107883278499,2.1702881575947734,2.4333733204708223,0.8070003324303536,4.65234421430628,0.6301906181896758,-0.5845138714777068,-0.08001623321062701,-0.565738128133799
-2.397861804872329,0.6052515349438496,5.786782000047909,0.3094320661833505,4.856914134275094,1.3204220710932684,1.2367860621465856,-1.6884230892908048,0.5674150659848627
-2.5676450845820105,0.505757563356746,7.424320578779193,-0.1770124190338258,2.346978863896344,3.321622654912608,0.6236295417208529,1.3768245094640035,-0.7144824049760204
-5.014584102601635,2.175338455684809,8.021542174589126,-1.7430003442319046,1.3673856263201738,1.1965961079800995,2.0933839286754994,1.4965579463823089,-2.2046174362230406
11.067098516604041,-6.564975608729291,7.78703957465989,2.279881250120511,1.0233330773225053,-0.6665259234980465,0.5024868347090926,-0.8423468085158771,2.1743691824771614
8.3311035633402,-4.495534406517726,5.647263754207433,2.0231322835935424,0.3477073350240808,-3.1610532367560538,0.04693756298525936,-1.9823247815634715,0.5379894201800853
7.111495323999917,-2.979309184901484,4.781215353053373,1.3488482443666436,-0.8332800836715025,-1.9239912371721293,0.8370563846579784,-0.6032112893266649,-0.5395684938846068
7.695245153071155,-3.6201889468866266,5.92547084453877,0.5159206795871647,-1.4444018806833667,-1.6620033025049794,2.3434009310932855,3.495297456823536,-1.2196305820053774
8.58688244519179,-2.618505162999231,6.434799377645837,0.26543481635445443,1.0509221164988225,2.4895371467731304,-0.5291430615171515,-0.6771286169835623,0.8099461505128762
8.623240560244335,-5.212851785076598,6.944235437368123,-0.45566485210102226,0.9559545797835262,0.45640643419797544,0.7312374186078399,-0.21940634233496592,0.3593562514345972
7.833135374906526,-4.508732904928514,6.3055266371952845,-0.2756946621571946,0.30299312338713946,-1.3799827233207709,2.216165124299841,0.19693681726525597,-0.1691539942148525
7.7159065726220355,-4.917159875405485,7.48085128194493,-0.8260825524631508,0.4574191966918513,-0.08470532735008751,-0.4005191179140384,0.1691931278918376,0.697245413427614
7.712439789287155,-6.191394897730414,7.602891282038514,-0.9491473264544863,0.0017150964077277883,-1.1209719677427255,-0.7714497739304057,-0.12884286912010745,-0.6293260707250722
7.431960599576835,-6.793941707501818,7.38507226992035,-1.843893878705908,1.0092733318306981,-0.5672445427000516,-1.7185880581099995,-0.38933531065451477,-1.0802494680862404
6.140662421922702,-6.210447996239489,-0.37160146664822813,-1.0295905187004375,3.8421062873068035,3.0362411643299163,-0.5476342333521542,-2.8934249274008677,1.9030265671042674
8.661410594383945,-10.504305640234232,-5.597755356689034,4.449792584845856,3.6158703705131945,-0.7099432719178732,-2.717573924535333,2.0142051666801803,0.9778962437458147
8.670128112580802,-9.895977649410323,-4.419582403534523,4.753554698133703,0.7933392027683861,-1.379696656950003,1.963211212385401,-1.1997248820363355,-0.2954481954374922
9.18808428888112,-10.217176677342565,-6.909627918895682,4.355779623363448,0.17750158609703082,0.3397258075837697,3.61707771973473,-0.15231305712202697,-0.0410799013995643
9.991288414564016,-10.379629686164563,-8.749362958112803,4.843216131562608,1.0608164712167545,-0.6758818662588795,1.5353177066268413,2.4292904746153043,-0.040447527595662586
-10.210486914679931,0.24757363963007561,-11.776477845215695,2.1468286198787156,3.645342944441361,-0.9492028618025414,-1.0940658809902797,-1.7513325954367023,1.203170171588996
7.949894763887833,-8.111319354324175,-8.390888892974438,3.68195051811224,0.6260371339346513,0.04158744782314461,1.1901618417823778,-0.9044804347630472,-0.06832877864912079
6.932215794622316,-8.31545300328013,-6.96759370819978,0.5747932532939544,1.250181632561992,-0.6720568371811096,-1.0954156084499078,-1.3726622929143164,-0.1709254597669293
6.878492753380661,-8.931989571735299,-5.7321762316990865,-1.376904333030276,1.0993132349261672,-0.9049272356902865,-0.8590303756316691,-0.9266064894121716,2.131342020627732
8.030352677136863,-8.772748496611978,-4.390668144979921,-2.123330605225266,0.40014400124886307,-0.15090786043753535,1.1650104440947027,0.5114099859328962,0.6807968892855053
