0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-1.1052648508928529,11.997594914561217,-11.249563556861213,0.16636389564629717,-1.5911735514847942,-1.3491517816137202,-0.23497381442843226,0.32168080657452836,0.5083608342515705,0.6608810142655492,-1.2354061371199185,-0.9469949170023134,-0.6277672826255603,-1.176324224680187,0.19740349879156605,3.154861023249375,-0.5064506665568801,1.3290336474497635,0.919474471782551,-0.23976274879268147,-0.7595814539187377,-0.06011435485638082,2.111756832774752,0.2793182922784654,-0.6137931689363865
-0.2928425335283773,13.804518336957925,-2.0271912184935905,2.5620098239276685,2.9185654990192247,-0.24757640749861043,1.0281967461018613,2.7449968265812124,-2.449454807675384,-2.1662358861345576,1.389715358951408,2.040504204602455,-0.07543983972778051,-2.7068247996236665,-1.3141512687600083,-0.1910687173229307,-0.8793339951914686,-0.24210552180205136,-0.4700474520817942,1.4412359970579538,-0.5430035233368652,-1.710402174958872,1.0798606773704795,-1.700858992828553,2.2757779107040843
1.801082259399489,13.375343688788941,-8.492024788062112,1.5736347523554266,-1.354405370272018,-0.5384422250214345,-0.6759020392438748,0.37986532745881285,-1.3479120192631096,-0.29580393220821005,0.5314850684717435,1.0382577861524638,0.22016949848671838,-1.6562539181406177,-0.06923209004899797,0.4701089979322981,1.1700213308963514,-2.5936431137308746,1.2957788408537225,-1.2090514322465677,-0.8575509222535844,3.5838159498322613,0.8229676892013426,0.8074704915894375,0.4236210088737483
1.452463876856361,12.649623022524677,-13.968932582672622,1.6118479957736764,3.601319110098644,-0.46295960041954076,-0.8298127774223949,0.25510694588341104,0.7414700435735186,-0.33678197652080644,-1.390813496867326,1.5193490567899532,1.1784146252076229,-2.2312179260040508,-0.3542098556652502,-0.16561804476654096,-0.7622128404501353,0.3933246890970844,0.8195943343896832,-0.7779622318601993,-1.59399826102492,2.4255799365604878,-1.2744659770753677,-0.25442831297687385,-1.1809290883150487
-1.6087399139237952,11.254350336193763,-16.3019823508992,0.6223997894797417,-1.3154694535899654,-0.5329309418005997,-0.6629480688852321,0.6741208312323217,-0.05413138710351628,-0.21700967169461893,-1.5032001356452382,3.8951770070863807,-0.47023915395843574,1.0506169739354367,2.7623239201520744,-0.14544065235533654,1.4217230070465847,-1.1895375557943095,0.24437725959087211,1.6287410162847404,0.5497511076083177,-0.7222918499242126,-1.5780868227310658,0.8466813329794733,-0.5524172692676088
-2.789777553372137,10.4889838972589,-18.23925079428684,0.36775534809260746,-1.8695847669954555,-0.4690000840491547,1.2046584881563986,-0.034316697499815,1.854560698414605,0.49312443837708225,-1.7849673755991873,1.460807060408524,1.4616466275802484,1.9264962574872693,-0.8976669859469171,-0.22889379921831698,1.0486131690716423,0.6938656797634093,-2.1566099109138452,-2.1417493182259024,-0.23932707857059127,0.14733163113317693,-1.8531347861532648,-0.9821408444866462,-1.3299302976339131
-4.280928810143626,10.558769581042938,-19.831646397742304,-0.6001896826731716,2.623023568502246,0.18028491461303764,0.37996699845328863,-0.9392706822973034,-1.7382383561307586,-0.005138869052648487,-1.2537957030836484,0.6919001864945934,2.065501391700295,2.734986046962806,-2.02246217642838,0.04228397998459843,-2.1558204756030706,-1.132209552249174,0.209083017865611,2.1104562895925514,0.054290781287948064,0.06361525366785087,2.1924267190142936,-0.5190987810298915,1.0440753388474961
-2.2421115226372113,10.543341854195763,-19.554991909996613,0.6516789568527832,-0.10069022617043955,0.13847227566092227,1.0492139378856145,0.9887606529962508,1.3351039080601605,-0.44420619410109596,-0.349391076942831,0.49756116073078116,2.298971787292617,-0.07799271906828975,1.379370828327653,-2.087918382572877,0.5829490320860282,1.0971370666450406,0.4571851852925011,-0.7478603404859965,-1.4916708027285828,-0.7229938861305198,0.953785854766168,-1.3212480070043675,-0.9323321999845001
0.13641103734609844,9.69513316004801,-15.729357740993866,0.7737104546001556,0.4950329027365743,0.28313842403490647,-0.39777226636573526,1.1468945751894408,-0.05164241326106078,0.6943679983873488,1.4642776035514566,-0.15021503660771107,2.4386940052621595,1.1442386795315393,-2.2903889025227544,-1.0516308689263898,3.106064860668587,-1.129089471112874,-0.4166401440160278,0.7454406895832912,0.9951137957956964,-0.40660994246236026,-1.13857829302377,0.7680248557621432,-0.1637894808634112
0.7497758346327459,10.05012444918721,-16.849716251389452,-0.28697870436489925,-0.7460120937064086,-0.28938290912728615,-1.5821118972773358,2.0090955316606065,-0.8544711417853653,1.377377708896921,0.16820375032420812,-2.0229959781437796,0.6999455877879852,-1.4087029282825019,-2.0243034146096663,0.19472785704728515,0.08826622724486069,-0.32710223383433024,-3.5642425128533133,0.49126196911446174,1.8720176671624715,1.4756737450399815,-0.39236002434619094,0.1018276122280578,-2.1379471332434776
