0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-7.031888567446004,6.985172806348588,-2.7757210167536903,0.5240415821231459,0.5613076132737365,1.0771476139507157,-1.5632666217390594,1.1726911489256808,-0.18025166983193497,-0.4611202059697792,-1.8412735171209489,-0.2525823071368334,0.011209327305089167,-1.1805281127253522,-0.8096009394447183,1.6414909026429865,1.350299048725624,-0.32906001516994376,1.3778619550448836,-0.23163871773359812,0.005129290727299271,1.0388073679652696,-0.3448387147902015,-0.9698121390599446,1.1508736263158303,-0.46631874130383466,0.21532446294222174,0.10244713724982352,0.8335849252681731,0.9053014872853664
-8.66349024839088,6.159225349258657,-1.9917385235205423,1.750334096448928,-0.15490456309484468,0.48688958998020626,0.22645970587969777,3.0440280594648184,1.3224702369939654,0.06446004727420002,-0.05490880922421859,1.9180797682683135,1.60250085432118,0.9832105094026202,-0.10331393155579316,0.24837967723710874,0.9252410765314154,-2.394839113457914,-0.7606078490708688,-2.226882545656332,-0.40462205100028303,-0.3692090074670271,0.6439044057340669,1.0976187735858323,1.0700758399573402,-1.5806898896354205,-1.8332344501376077,-0.2920672489423731,-0.7155188959806471,1.1461426335005356
-11.897454904845551,3.140638315712578,-1.8443514016775673,-0.13455871495581906,-0.6749751429108042,-0.35488602004451797,-1.3102110890430203,-1.733125109992581,0.411911212054529,-0.07896060997860987,0.46563664732344323,1.2219587921148125,-0.10002196507744815,2.813726257510872,-0.7534630699066127,-1.6780711398154948,-0.6299004662677491,-0.21384097324754064,-2.294057161993364,-0.6114728421859567,0.5129958040754083,0.2147811164595594,0.5519241939394408,-0.48037090143348504,-0.07170221251102865,-0.9980341406240099,-0.2490193344586608,-1.026908911170248,-0.5948395051136096,0.5187143850819417
-12.178550244177492,2.714729219135525,-1.1976296298721003,1.325345803710536,1.2688808637339628,1.4498782927083438,-1.892998430540381,0.12037051762203177,-0.3739186017886628,0.037955433115278714,0.8065027862296226,-0.8029415869915486,-1.249512081080463,-1.8704339644224255,0.7787938350776844,1.8617207113827852,-1.6703730098203466,-0.07420415816180942,-0.5501089535642669,0.280145567727016,-0.17760040678107333,-0.4881448787010827,0.4175708223968298,-0.08645818269379535,-1.6902445188559456,0.5928351834688175,0.028646282082352315,3.7485681751922613,-0.9220179899604763,-0.539947787491894
-13.560884288470856,3.8501263831015535,-3.200886169336595,1.1769679488470586,-0.9008870095407251,-0.710636558469647,0.2447489127006376,-1.727133659059522,-0.5434638205665857,0.9250733195282033,-0.9905584741580308,-1.0739598390693608,-0.08477589197835134,-0.13795731070971762,0.3132636768169586,0.5761609611522046,-0.6532325354120998,-0.20183887144617793,1.2600725825889216,0.7811705893749303,-0.26675398570359365,0.9395388691794117,-0.22698642915668155,-0.9899367219924029,3.040656639590646,-1.2774871201138296,0.07489957903954536,0.10168853201666239,-0.2605310902771523,-0.1147459142597915
-15.274833945502298,2.288336436533012,-2.055985381987637,2.101231228556207,-1.341107684234056,0.7415561309013318,-0.8237060947155983,-0.07603623219503436,-0.1958377835067887,-0.5870242300623227,-0.7653033618328261,0.5699434608567145,1.285168287913058,1.7870762433410805,2.0820717954547474,-1.2394733836002514,-1.0935131445226687,0.15524923604234975,-0.6508968619436218,0.08559117710752513,-0.7646565325947859,0.22976392524645506,-0.49189171368403645,0.5682883497128322,1.1275619691511074,-0.5393240941747565,-0.9756229394957973,-1.5252294559982364,0.07566467343217831,0.004362125733383904
-16.60332270846166,3.6873242671111006,-2.58319573255668,0.12948132516375077,-0.625457306338522,0.8617103467265693,-1.6274830858635994,-0.47059260883631887,1.3173277395054415,-0.8019446157577502,-0.9981703137450213,-2.166151545370895,-1.945016516337712,1.7723209674653442,1.4820813961242212,-0.5830428341595113,-1.0362723300986634,0.06484143268101006,1.1289031934291514,3.3769587474711584,1.1011678183473659,0.01896510899764276,-2.248076388910444,-0.22381627137995008,1.0705731027877496,1.1710877880298032,-1.320328902790182,-1.6822348471174189,1.0279086431233164,1.6981821998177726
-18.870392693275093,3.86398173528597,-1.8107157932998978,-0.6435487001011064,0.6101986988149939,-2.402509975845165,0.6921783258071532,0.5658066466867945,-1.9413673188014124,-0.039092900737051184,0.5242964391948366,-0.24410275478674726,0.2453387059883722,-0.2969310524098292,-1.445116180947829,0.3538771435011442,0.44133362093633727,1.9230126118668933,0.9430329087841626,-0.9378639893968991,-0.7704026239056443,-2.4436773551561664,0.14422824887054075,1.2397819891724329,-0.3530437061949239,-0.40793659876420335,-0.3336165043997359,0.054533594964181864,0.2858790290574945,0.18950911764970607
-17.214831584839313,3.6119368166301005,-0.601421971895431,0.7398261077436711,-0.7385542104102005,0.07939885283934078,0.13736988788448712,0.9570789441728249,2.8539431093591743,1.7088690126822672,-2.708186322641603,-0.28238707527866636,-1.177113230916183,-3.4682662068767476,2.4398537433965193,1.059183521994718,-1.0365350081680182,2.1930576811444613,-3.0624216608046932,0.009424400628796015,-0.897050220021762,-0.547364953820271,-0.5319188419203097,1.2928531648883188,-1.3495779761193072,-1.0080761694071667,-0.437855231327821,0.6168502814789076,0.6841806482536709,-0.7457429184829019
-16.877609600634063,1.6890823824437238,-2.9854264609325147,1.5901395028826364,-0.7218640032042902,0.7138036196484249,-0.48774443578453547,0.3105786920211845,-1.0896981168605695,-0.47629327684676204,-2.527976916329421,-1.0077495221738684,1.142039826447639,1.3276021596719474,0.2401038247877063,-0.9835682215050089,0.6988300787735849,0.5273097613594508,-0.24376161194216117,-0.7668783822945848,1.256058187206132,1.2480314816919273,1.5923710107746918,1.190235967703949,-0.9182983299936371,-0.12121563625383913,-0.5789645107771858,0.9552089363026365,-0.008990721907569332,0.00828508702041375
-16.605424264720806,0.628433791630771,-1.7950476262444692,0.749890362658749,0.642406071493387,0.9630972491942312,2.5013147479681024,-0.05612950766407859,0.016951698334270154,-1.2431848474833385,0.36117495369261743,2.710878125769918,0.34355428096972696,-0.3633422395725761,-1.1015056602934328,-2.977895676868986,-1.2369064184372673,-2.1321902037366023,-1.7124333600512183,-0.6758457426365353,1.1806455913044316,1.9664974535884026,-1.5738780915486332,-1.9388441276358197,-2.7747680362453098,0.558337121797664,0.2871355546451596,-0.17605932571700197,-0.43129166832753685,0.04415093963002725
-15.865902630067719,0.8036700389620872,-1.6275671536980099,0.8560620752032431,-1.3565672448464834,-1.0443739978546007,-1.228809371915924,-2.0337084159844108,-0.7574699852207667,-1.9257455701126998,1.0065103312004335,-1.6060764254724365,-0.6410575052654933,-0.8679033785056678,1.2345265045978289,0.873052955101668,-1.8203849335570452,1.71576599298712,0.23232215017502955,-0.6204568119301811,-0.601083561202221,0.08939842253100433,-0.7173362848045032,-0.4217629159334544,-2.1027403031760863,-0.28764917592200945,-0.4912897101624958,1.173375729426982,-0.07962521832269535,0.8810287201644382
-17.178634743197307,1.5678605407591046,-0.391036538965742,3.4579552520377566,1.412555513481696,3.7599025692134123,0.9291356227797637,-2.980182735770626,-0.4525294151353772,2.023129001996705,2.028739854972231,1.8959464342715195,0.5671011658467459,-2.2721709552909624,-1.8112945890376426,-2.631218100466838,-2.0525183710530284,0.04319790423843789,0.8372478344039366,-0.8141909204574054,-0.6967587190760736,1.9138171855867872,-2.187191885221223,0.31474557849410295,2.3964642503446054,0.7676217094811282,-2.197312597611415,-0.39844338824763337,0.17444236145848668,-2.226306403907819
-16.112521349458945,1.996091892684607,-0.5482020028341528,-0.2153424362453631,1.7929021163090746,0.7105409669029333,0.07737819126334819,0.4362804526441012,0.07518898941244856,0.7492276399447235,-2.9768333047507918,0.6267210761063366,2.0863790048280824,0.2481692376624446,0.0025066059267370155,-0.7640915208300394,0.29367321553508785,-2.6786189739268567,0.3278976096149676,0.42720704014850697,-1.358776804754812,-0.8964527290976197,1.4930758194199585,-0.022030873996823908,-0.07436045345814413,-0.2313411606144136,-0.23974722050668734,0.5338393180142107,-0.23764992213829045,-1.2082678236563176
-15.783996606633744,2.0742681887922734,-0.820271233278449,0.7200130068421173,-0.7503671687415325,-2.1245155286778568,-2.6740047589324147,-0.14357929310220952,-0.6607647803377128,4.535804133939365,0.5366481999968171,2.225208711391585,-0.8292427710760744,-0.6883299127289504,-1.3114622276680412,-0.2712183190241282,-1.0736832591232432,1.896784283791403,0.37872661427837945,0.3862520703791049,1.6606536626533788,-1.4551926509582502,0.06561906705121212,-0.9339621325161457,-0.06626678239686419,0.7101659964699572,0.4444908596540511,-1.9238390826572376,-1.7016638535788104,-2.121469593576799
-15.49449675686554,1.5432583018909298,-1.0952869780178802,0.1689939943961396,-0.5944904443060097,0.34780107399633237,2.916044348948449,-1.7457968103683643,0.19053418714065945,-1.39957619021835,0.6975716516209539,-2.7400577901932577,2.0560384249034542,-1.1330420600512332,1.5878240945625184,-0.8002420903239648,1.3335836038245101,2.397378517165088,-0.749709350136809,-2.837192677060178,-1.745774888124429,0.39770821778413257,-1.9455423335595614,0.9604060987379858,-0.24456457286934402,0.16399364948188597,-0.4367791989248036,-1.0625399762106553,0.1790856893229188,0.9447986109563622
-17.69148632210363,0.030135238428678157,-0.8604524075207217,0.24459379443362217,1.4364807186168562,-2.440954000764366,-0.3734238552373762,0.9211671184078997,-0.9272176056136237,-0.5510985266282322,2.240477434532074,0.9235270675722399,0.8965465207950484,-1.5135259833323458,-2.1165351057385027,0.7899950005947739,3.1999742262917157,-0.1625166461627988,0.4550944818758399,0.4977720000040748,-1.9666070505991522,0.0313233835122797,-0.4044219401182398,-0.31600544718276913,0.5449848773860891,2.0520211697001582,0.3477447543500903,0.08669457383484702,0.462604697143587,-1.3948037945205065
-18.861539453330423,-0.9630820716436537,-1.4282169359380115,2.038920887396455,-3.247364097491655,-1.0198055581132515,0.012781645452403123,-0.770387953454996,2.422506106522949,-0.8476296171619941,-0.887846005378607,-0.846627750310212,-2.4385191906188584,-1.7253955738475308,0.5287758418834887,-0.7875407450805354,-0.9886569658211607,-0.7347616350353742,-0.490307294504826,0.14220363083969198,0.16286518044573844,0.6895667963502587,0.27912552969218113,-0.003378571711433076,0.6242685025247907,-0.611913021641426,-0.9458247723539693,-0.9138224071877892,1.5189955681097809,-0.2773538416248081
-11.696779376979906,5.752002380571719,-0.5575707386158484,3.6058703407229604,1.2565265362250948,-0.4507073692755451,2.389580379337134,1.796134750766912,-1.0211014165770713,3.8482790849944344,-0.9217480455224001,-0.1891018795604787,-0.520409306220706,0.9927634872409884,-2.2820823003879154,-0.23001829215315944,2.3602050943775823,0.7263911882863137,1.2940585087866556,-0.7462615473589866,-1.792987505644935,-0.814786533460505,0.26524262744254923,1.266541925387876,-1.258386815968303,-0.39637406403536574,0.2939793462811868,1.1490055993772021,-0.8319234201750965,2.465947127973243
-9.604235460061515,-1.1963227732303174,3.3759761993376234,3.8113325444968167,-4.273603405074956,0.47302450146495567,0.8897430032613545,-1.1854050718433558,-0.06696077659393769,-2.123345395379324,-0.4421555551948004,1.3353910896424352,0.45153474084831874,-3.0379484388205666,-1.6299599910124751,-0.4192936640471524,2.481136472763633,1.5566915710202922,-1.3180897075121716,2.1458843498263867,-0.1944260169993055,-0.4324446757780667,-1.2568408611280386,1.3001691996813225,0.6525879124625698,0.9586242157325315,-1.578977459091975,-0.670446016362267,-0.22412969361850094,-0.38132566335617074
-12.839569848034431,5.7423225908440925,1.3523026389167638,4.168071673884718,-2.7644755185350314,-0.3682401869155749,0.16007545549066104,0.19305863272677626,-2.468507208049805,-0.8761492438937802,-0.8147130446909344,-1.174056312813733,-0.20059797539008117,-0.261126469298783,-2.0093793267002225,-0.38713882979147257,-0.3431253499835497,-1.0758628789119016,0.5767815437612175,-1.4377104613566776,0.19013678088914185,0.3645963310007303,1.4167787979867126,1.121577499689963,-0.04967805918845908,0.8322063393759843,0.16939296239099644,-1.0427308433956395,1.0443194887636236,-0.6468160136122092
-19.058576498103633,7.95454982945739,0.4940978272525922,0.84490785282401,-1.5991189560585262,1.0449990597415337,1.3591160143462482,0.6429452816805372,-0.7336198248838335,1.056575059399846,-3.0131954505740364,0.8207121262393338,-1.098705113818704,0.21116994197519534,1.5669339185133335,1.2017842766253144,-1.3225681868494004,-2.089929181027298,0.6786241539384482,0.1676407236610022,1.0676691772778684,0.29381138598325607,-0.4333374019390356,1.1167076416846768,-0.6118352953501409,1.388388801977235,1.0940999060732666,-0.14636030872701444,-0.8719531191374084,-0.009319656481348082
-8.63057418839818,5.3316323044118885,3.192403118476566,-0.17101845984898212,-4.431752964907419,0.540772763378497,-0.30248759588539803,0.7002803801257473,-2.300292805398206,2.1036609944945774,-3.096287607359649,-0.5923232390311988,-0.7401085430875112,0.06272186463006924,1.453986667352969,-0.5283166193106912,-1.0369648604944064,0.7862228208634023,0.7871580496481765,-0.03247205722385306,-0.7631074166259371,1.3131328048650808,0.757061775589128,0.764149515672134,-1.1654360858451824,0.5581694129047573,-2.1872584212135116,-1.5497422576390358,-0.7283975421004708,-0.7447986136700371
-12.593981568565196,-0.942088837738873,2.853305225109996,1.4953671784532159,-2.422788234162426,3.124048029837353,-1.4253405364512686,-1.383833523452908,-3.3968500979339558,-1.4968565723836469,-0.6740018172408488,-0.06191217120673921,-0.3123241679794073,0.17236964361456375,-0.08282270294882599,0.6071491735461131,1.0838924768287503,-1.0343098511156992,0.9215639498883235,-1.726735975183804,-0.04158937997606793,0.14645866519953737,-0.9985445924751477,-0.9372644262116192,-0.7884723835111954,-1.0211797812174799,1.0552848275592215,0.13162121004678773,-0.9649505906255511,-0.6115625640598408
-19.67722908545728,2.6307415076255873,3.5130558765050486,5.872018663602461,-4.1128754546203306,2.152138567648943,0.9121638987142089,1.5700404789656,2.4108107860180406,0.6438167776862931,1.8273501676458075,-0.7091893751354585,2.6662449694703936,2.536561872538526,-0.5391733283751461,0.5555857826225751,-0.20294687331664224,-0.594991383266847,2.0710031912208073,0.273001127939032,0.13713253695751992,0.41147972919062736,0.66827287433921,-0.14877148065544005,-0.18897350273185864,-1.355723171532678,1.3292917900981167,-1.2166907919990866,1.1424225147733653,0.5674888739726255
-14.579303495087093,16.775443142429197,2.1846952973483886,1.2449729388325512,-0.6748647780018737,-2.3845039868858198,-0.5880214270460119,-1.0379861059112514,0.08908781214290129,-0.6833564040783042,-0.8595369237140984,-0.8891497741312895,0.26143674991372756,-0.9579804139737538,-1.9105181544887972,-0.6735721335100369,0.3171342180704779,1.5450326658681623,-0.5146951926562469,2.8735382926074537,0.9965435252965364,-0.34827290572421465,0.6298099779125841,-1.1887324390897656,-0.9980366982688536,0.28095266143900005,-0.20457419472450772,-1.038411562904896,1.0195221884576673,3.29474429565958
-2.826017169933922,13.145975207475002,0.9900746949699473,0.13761867432128505,2.367673163777085,-0.7210978813492185,1.797457555505174,-1.2253839035661391,-0.7371121624074828,0.28900219569892377,-1.2481508847122749,-0.2673846575610268,1.7329271001441142,0.9811883508625254,-1.0179787940313973,0.36723712341906867,-1.0118658043066924,0.7356067807291942,0.05722413456443387,0.7540633286591361,1.4660381114307701,-0.04203795484781114,-0.2933869673054261,-1.5663389135563617,0.44397467970807514,1.120279449790853,-1.0694883716937205,-1.1970171909995064,-0.27801739964203437,1.3199356182584903
