0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
22.38951612824918,2.405685452855497,2.60601203625943,-2.212011478164073,0.9837351695641234,1.7105282332674028,-0.25306492577503703,0.7389763745308271,-0.8797949178835487,1.4276423331113335,-1.5125285895949556,-0.536340519686601,-0.38510850317281037,1.109148300636353,-1.432843627332375,-0.0980670061592136,0.5234054025159514,1.389815676948997,0.48591957907037175,0.5192424674702922,1.3410946299974729,0.18770012899251481,0.14673015511922102,0.3788052041155228,0.12886611143722704,-0.20709618251439643,-0.5951674480997431,0.5238220133010506,0.9283007032047098,0.6618354983081216,-0.7800872155117555
20.750709421189978,1.7383248651804344,3.218515173575998,-1.5944884901501406,1.485643417536278,1.849595896156443,-0.5171380737026592,-0.6126899726242786,-0.0481479032513743,-2.4133351868850985,0.7360119662554669,-0.5353498232970931,0.3020615665236309,-0.27955556304245055,-3.4067591245683277,1.3641972959344888,1.406623147173916,0.5493095451542268,-2.1456882538162265,-1.9627001719560877,0.19257227601407173,0.6839814688925974,-1.1560071743611475,-1.5474278407140085,1.224740480667109,-0.14252852052337872,-0.985730584647098,1.2578132563373772,0.9216460570299749,0.019848223639531936,-0.10588000316520846
14.604191071415675,-0.694499830053636,1.5028337166075678,-1.4765959713460834,1.7477879790382644,-0.22798218708169848,-1.3342344985832082,0.27616542104048447,-1.0801234654376415,-0.04407907639523059,0.4748381223824935,-0.6357288448059508,1.213446952263296,1.2305654051737118,0.4839658753139518,1.446123946007968,-2.3760679502770445,-1.332588858047522,0.37941693762177864,-1.3072778060055492,0.26582350017428946,1.61183153121561,-0.5751731110069546,0.8124707665844175,-0.41171510750386886,-0.9418759236217069,-0.28631365463584924,-1.4377029006417885,-0.6968990500493707,-0.4360102443213586,-1.4070369316619549
13.507486276362023,-0.9296294620785597,2.0641023967413257,-1.351748979275132,1.1517408344320974,0.11075219714833695,0.511974614496562,0.9809637899212196,0.39002737347299954,-0.06119123974469215,-2.282826112822698,-0.45015124068253143,1.3129182990350583,-2.1638474289709264,-0.3695355252660637,0.38292481221438557,-1.2670387068651494,0.6300247471306717,-0.01400500059349885,0.8589963451263328,0.5918683824378776,1.1597955201084709,-1.0203125659328418,-0.1288941612878881,0.08273779924491226,2.034932389895078,1.312658037328188,-0.2975091203950452,0.8332038411689028,-0.6333319856546515,-0.2636575786508347
15.170490123678135,-2.4242749044242897,1.6538950873994374,-1.455944873603603,2.3610726787403475,0.38386550884610204,-2.964622809775805,-1.6691224043031367,-1.573058920398058,-2.6048181073673384,-0.5015009943438138,-0.5525885487066148,-1.3926658687202305,1.3967931524389066,-2.578296382523937,1.3460026567570795,-1.1592137014761028,0.5378388440107359,0.598855900580304,-1.1365859843374533,0.36092066853683713,-0.2862294543654572,0.21554997890551453,-0.5141648561880533,-0.5480650535382554,0.007742500982590633,0.7807758429738758,-0.17499993395318092,-0.6513342055914693,-0.13248169528225545,1.3354347996369302
16.403590895683585,-2.1161935451979375,2.2858035281099545,-1.4925328755289007,1.6200321574776342,0.5314935774285698,-0.5503193416861925,0.5205896490673299,-0.11902904393308134,-1.9732758772797434,-0.1661872709421115,2.2167363910733395,-1.2117922461233803,0.2223920780599462,0.48954177760582057,0.19587024925320445,-0.8103238320338653,-1.5199608571160648,1.7661813752867241,-1.6568059461876312,0.15515251183279852,0.8331561069051434,0.22716888045188988,-2.0866406583635015,0.9380245073531521,0.9376168715327858,-0.625831682062241,1.5313420936889532,0.6829741049573976,0.43479482592880625,-0.4411293659252169
16.93740919211409,-1.926338474170345,1.9208284376476996,-2.281160436052986,1.4763940392811976,1.6933444446510109,-0.5805036751946546,-0.475871671227695,-1.1331586332842911,0.6259503094579061,0.6941248751810281,2.371431024885543,-0.9303551819021199,0.260057176765773,0.06513938087872509,0.7960949538656446,0.7838598755695355,1.2845287175970916,0.27924340804292924,-0.2530673600795773,-0.8078557489088909,0.08539610587919255,-1.0008465473170836,-0.6541209369163473,0.7325632282753529,-0.2565749603264979,-0.06563363584201176,0.7623097168533862,-0.44091424718073635,0.3789209279313226,0.8056907744633548
15.58375467035843,-1.4725503794637085,1.659404332572601,-2.482127795496732,1.5845417388383638,-1.8688725492233322,-1.7529580082596832,0.9867590797108301,0.41153569387883054,-0.7783327346511462,1.0113156478361693,-0.6434387438562005,0.4895608002985198,0.6739539644986604,-0.13727828871100117,0.7135932894855626,-2.160292140903538,-1.1029671426044194,0.8338367576048297,-1.157791036447789,-0.2073961100853679,1.146277823058551,0.9451697596522091,-1.3883705759392013,-2.1247500403237467,-1.2282057847315966,-0.4104039797638084,0.28525629631104377,-0.1848492036694515,-0.8968730526373988,-1.60089853390228
15.87809475835169,-0.5082322543626328,1.9766181819022344,-1.41823970508698,1.563281364744879,-1.0625800013523317,0.7972551612594726,-0.04225017925157876,-0.6627739095952455,0.7665096923821467,0.8042637944019123,-0.6369288259460483,3.6486290718283194,1.350473537749676,0.10005007253281678,1.2818977130250617,-0.13616567387742418,-1.7298987072662135,-0.455916242047149,0.15673251074953176,-1.0905469692048113,-1.7761611642549213,-0.16099916591976743,-1.1462230403018183,0.32536424272958187,-1.5975634783754442,0.11749197880080142,0.8849301304266801,-1.547903604897072,-1.062701370056437,0.980132910049103
17.41068973547342,-0.5748173183619087,1.2917019277654345,-1.6470470536747632,2.1879668544561306,0.05681230461533504,0.3574158983486617,-0.4796690256323396,-1.6641234886224168,1.1481494784839728,0.175409264459722,-1.3719668414113018,2.643021679400168,-1.4489066120132321,0.9437676161316075,-0.3337875394386812,1.7248857328635772,-1.1125955942627075,0.17256704892052444,-0.9702467561296446,0.20090750173974714,0.881741012892685,-0.6256315122632656,0.2073468067401062,-1.035782295437667,0.39909033103050834,0.3411747224989136,2.385196303296886,0.147327613134898,0.5062969637311595,0.9603312200677562
